content_author_brid.content_id,content_author_brid.author_id,content_author_brid.content_type_key
29994,7277,1
29995,10080,1
29998,10030,1
30000,10071,1
30003,10090,1
30004,10392,1
30007,6845,1
30009,3564,1
30012,10537,1
30013,10431,1
30016,9869,1
30019,6347,1
30022,10269,1
30024,10368,1
30025,10108,1
30027,9970,1
30028,9749,1
30030,9749,1
30033,9749,1
30034,9749,1
30036,9749,1
30039,9749,1
30040,9749,1
30043,9721,1
30045,9721,1
30048,9721,1
30049,9721,1
30051,9721,1
30052,9721,1
30055,9721,1
30058,5265,1
30060,7208,1
30060,10540,1
30061,9772,1
30064,7017,1
30066,9742,1
30067,9755,1
30070,10507,1
30073,8252,1
30075,8311,1
30078,8942,1
30081,10074,1
30084,10542,1
30085,10545,1
30088,10182,1
30090,3528,1
30090,4410,1
30093,10054,1
30094,8167,1
30097,10147,1
30100,10080,1
30103,791,1
30106,10546,1
30109,10030,1
30111,10071,1
30114,10090,1
30115,10135,1
30118,10392,1
30121,7358,1
30124,9869,1
30127,10269,1
30129,10108,1
30130,10368,1
30133,9749,1
30136,9749,1
30138,9749,1
30139,9749,1
30141,9749,1
30144,9749,1
30147,9749,1
30150,9721,1
30153,9721,1
30154,9721,1
30157,9721,1
30159,9721,1
30160,9721,1
30162,9721,1
30163,9772,1
30166,10030,1
30169,7017,1
30172,8252,1
30175,1126,1
30177,4366,1
30180,9742,1
30183,9755,1
30184,10507,1
30187,8942,1
30189,10074,1
30192,10548,1
30193,10080,1
30196,10147,1
30198,4994,1
30199,10551,1
30202,10554,1
30204,10182,1
30205,10557,1
30207,10384,1
30208,10560,1
30211,8311,1
30214,9970,1
30219,9368,1
30220,10135,1
30222,8167,1
30225,10054,1
30228,8531,1
30231,4694,1
30234,10561,1
30235,10563,1
30237,10566,1
30238,10071,1
30241,10108,1
30244,9869,1
30246,10392,1
30249,10368,1
30250,10269,1
30253,10569,1
30256,782,1
30259,9721,1
30262,9721,1
30264,9721,1
30265,9721,1
30267,9721,1
30270,9721,1
30273,9721,1
30276,9749,1
30277,9749,1
30279,9749,1
30280,9749,1
30283,9749,1
30286,9749,1
30288,9749,1
30291,10030,1
30294,9772,1
30297,7017,1
30300,8252,1
30301,10147,1
30303,8942,1
30306,8185,1
30307,10074,1
30310,9487,1
30310,9490,1
30312,6347,1
30315,9742,1
30318,9755,1
30321,10572,1
30324,10575,1
30325,10080,1
30327,3528,1
30327,4410,1
30330,3528,1
30330,4410,1
30333,3528,1
30333,4410,1
30336,3528,1
30336,4410,1
30339,3528,1
30339,4410,1
30342,3528,1
30342,4410,1
30343,10090,1
30346,8311,1
30349,9970,1
30352,685,1
30354,10576,1
30357,10182,1
30360,10054,1
30363,10135,1
30366,10071,1
30367,10108,1
30370,9761,1
30373,10507,1
30375,9869,1
30378,8167,1
30381,10392,1
30384,10368,1
30385,10269,1
30388,10579,1
30391,9749,1
30394,9749,1
30397,9749,1
30399,9749,1
30400,9749,1
30403,9749,1
30405,9749,1
30408,9721,1
30411,10108,1
30414,9721,1
30417,9721,1
30420,9721,1
30421,9721,1
30423,9721,1
30426,10030,1
30429,10147,1
30430,9772,1
30433,8252,1
30436,8942,1
30439,10074,1
30442,7277,1
30444,5355,1
30444,10369,1
30445,9742,1
30447,9755,1
30448,10507,1
30450,10582,1
30453,10080,1
30454,10071,1
30456,10584,1
30457,10587,1
30460,9510,1
30462,9535,1
30463,10588,1
30465,10591,1
30468,184,1
30471,10593,1
30474,10594,1
30475,8819,1
30475,8820,1
30477,8311,1
30478,10182,1
30481,10596,1
30483,10090,1
30484,10135,1
30487,10365,1
30489,10054,1
30490,1203,1
30493,10599,1
30495,10108,1
30498,10147,1
30499,9761,1
30501,9869,1
30502,10392,1
30504,10368,1
30507,6347,1
30510,10269,1
30511,10030,1
30513,9749,1
30514,9749,1
30517,9749,1
30519,9749,1
30522,9749,1
30523,9749,1
30525,9749,1
30526,9721,1
30529,9721,1
30532,9721,1
30535,9721,1
30537,9721,1
30538,9721,1
30541,9721,1
30544,9772,1
30546,10399,1
30549,10602,1
30550,8942,1
30553,10605,1
30555,8252,1
30556,10608,1
30558,10572,1
30561,10074,1
30562,9742,1
30565,9755,1
30567,10507,1
30570,7208,1
30573,1350,1
30576,10071,1
30577,10080,1
30579,6140,1
30582,10182,1
30583,6137,1
30585,8167,1
30588,8311,1
30591,10090,1
30594,10135,1
30595,10054,1
30598,10368,1
30600,10392,1
30601,10147,1
30604,9869,1
30607,9761,1
30610,10269,1
30613,10030,1
30616,9749,1
30618,9749,1
30619,9749,1
30622,9749,1
30625,9749,1
30628,9749,1
30630,9749,1
30633,9721,1
30634,9721,1
30636,9721,1
30639,9721,1
30642,9721,1
30645,9721,1
30646,9721,1
30649,9772,1
30652,782,1
30655,8942,1
30658,10071,1
30660,10074,1
30663,9742,1
30664,9755,1
30666,10080,1
30669,10611,1
30670,10612,1
30672,10612,1
30673,10612,1
30675,10612,1
30676,8252,1
30679,10368,1
30682,10135,1
30684,10182,1
30687,10392,1
30688,9970,1
30690,9970,1
30691,10147,1
30694,9761,1
30697,10054,1
30700,8311,1
30702,8167,1
30703,9749,1
30705,9749,1
30708,9749,1
30711,9749,1
30712,9749,1
30714,9749,1
30717,9749,1
30718,9749,1
30720,9721,1
30721,9721,1
30723,9721,1
30726,9721,1
30729,9721,1
30732,9721,1
30733,9721,1
30736,9772,1
30739,10507,1
30741,9742,1
30744,9755,1
30747,8942,1
30748,10030,1
30751,10071,1
30753,10074,1
30756,10269,1
30759,10182,1
30760,6347,1
30763,10615,1
30766,2305,1
30769,10618,1
30772,10080,1
30774,10620,1
30777,4694,1
30778,8252,1
30781,9869,1
30784,10090,1
30786,10623,1
30787,10368,1
30789,10147,1
30792,10135,1
30795,9761,1
30796,8311,1
30799,10054,1
30801,9970,1
30802,10392,1
30804,10626,1
30807,8016,1
30808,10629,1
30811,782,1
30813,7283,1
30816,9721,1
30819,9721,1
30822,9721,1
30825,9721,1
30828,9721,1
30829,9721,1
30831,9721,1
30832,9772,1
30835,10071,1
30838,10507,1
30840,8378,1
30843,10630,1
30844,7283,1
30846,10632,1
30849,9742,1
30850,9755,1
30853,8942,1
30855,10030,1
30856,10632,1
30859,10074,1
30862,10632,1
30864,8167,1
30865,10269,1
30867,10080,1
30868,7244,1
30871,10633,1
30874,10632,1
30877,10636,1
30880,8252,1
30883,9869,1
30885,10636,1
30886,10368,1
30888,10632,1
30889,10135,1
30892,10639,1
30894,10090,1
30895,10641,1
30897,9970,1
30900,10392,1
30901,9761,1
30904,10071,1
30907,10182,1
30909,10054,1
30912,8311,1
30915,9721,1
30916,9721,1
30919,9721,1
30921,9721,1
30924,9721,1
30927,9721,1
30930,9721,1
30933,9772,1
30936,10642,1
30939,10645,1
30940,10507,1
30942,10647,1
30945,10648,1
30946,10651,1
30948,10653,1
30951,8942,1
30954,10030,1
30955,6347,1
30957,10074,1
30960,10269,1
30961,10654,1
30963,10657,1
30966,10080,1
30969,9742,1
30972,9755,1
30973,8252,1
30976,9869,1
30979,10660,1
30982,10663,1
30984,10666,1
30987,168,1
30990,168,1
30991,10090,1
30994,10368,1
30997,10182,1
30999,10135,1
31000,10669,1
31003,10671,1
31006,10674,1
31008,10071,1
31009,9761,1
31012,10677,1
31014,9970,1
31015,10392,1
31017,10054,1
31018,8311,1
31020,8167,1
31023,9721,1
31026,9721,1
31027,9721,1
31029,9721,1
31032,9721,1
31035,9721,1
31038,9721,1
31041,9772,1
31042,9772,1
31044,9721,1
31047,9721,1
31048,9721,1
31050,9721,1
31051,9721,1
31054,9721,1
31057,9721,1
31060,10507,1
31063,9869,1
31065,10681,1
31066,357,1
31068,9869,1
31069,10684,1
31072,10686,1
31074,10074,1
31077,8942,1
31078,10030,1
31081,9434,1
31084,9742,1
31086,10269,1
31087,10687,1
31089,10080,1
31090,9755,1
31093,8252,1
31096,10690,1
31099,10135,1
31101,10071,1
31104,9761,1
31105,10693,1
31107,10392,1
31110,9970,1
31111,10368,1
31113,8311,1
31116,10054,1
31119,7358,1
31122,10090,1
31123,10507,1
31125,9742,1
31126,9755,1
31129,8942,1
31132,10030,1
31135,10074,1
31137,10696,1
31137,10698,1
31140,10699,1
31141,10182,1
31144,10702,1
31146,10704,1
31149,10705,1
31152,10632,1
31155,10632,1
31158,10632,1
31159,10632,1
31162,10632,1
31164,10636,1
31165,10636,1
31167,10636,1
31170,10636,1
31173,10636,1
31176,10636,1
31179,10636,1
31180,10636,1
31182,10707,1
31183,10710,1
31186,10711,1
31188,3528,1
31188,4410,1
31191,3528,1
31191,4410,1
31192,3528,1
31192,4410,1
31195,10714,1
31198,10080,1
31200,8167,1
31201,10717,1
31201,10720,1
31203,10135,1
31204,10071,1
31206,225,1
31209,8665,1
31212,8665,1
31213,8252,1
31215,10161,1
31218,5972,1
31219,10392,1
31221,9970,1
31222,9721,1
31225,9721,1
31228,9721,1
31230,9721,1
31233,9721,1
31236,9721,1
31239,9721,1
31242,9650,1
31245,9761,1
31246,10723,1
31248,8311,1
31249,10054,1
31251,10269,1
31254,10090,1
31257,9869,1
31260,9772,1
31261,10507,1
31264,6347,1
31266,7368,1
31269,238,1
31272,221,1
31273,333,1
31275,782,1
31278,2305,1
31281,9742,1
31282,9755,1
31285,3942,1
31288,10030,1
31291,8942,1
31293,10368,1
31294,10726,1
31296,6747,1
31297,6555,1
31299,10728,1
31302,10074,1
31305,10729,1
31308,4985,1
31311,3528,1
31311,4410,1
31312,3528,1
31312,4410,1
31315,10182,1
31318,8665,1
31320,5512,1
31323,10732,1
31326,10080,1
31327,10735,1
31329,8281,1
31332,7346,1
31335,10071,1
31338,10738,1
31338,10741,1
31339,10275,1
31342,10269,1
31344,8252,1
31345,10135,1
31347,10090,1
31348,10744,1
31351,9721,1
31354,9721,1
31357,9721,1
31359,9721,1
31362,9721,1
31365,9721,1
31368,9721,1
31369,9650,1
31371,9761,1
31372,10746,1
31374,10749,1
31377,3894,1
31378,10752,1
31380,10755,1
31383,9970,1
31386,5597,1
31389,8311,1
31392,8167,1
31395,10054,1
31396,10507,1
31399,9742,1
31402,9755,1
31405,9869,1
31407,9772,1
31408,10758,1
31411,10030,1
31414,8942,1
31416,10368,1
31419,10074,1
31420,77,1
31423,6512,1
31426,10071,1
31428,10182,1
31431,10080,1
31432,58,1
31435,6347,1
31437,10761,1
31438,10761,1
31441,8252,1
31443,10762,1
31444,10762,1
31446,10269,1
31449,3393,1
31452,10135,1
31458,10090,1
31459,9970,1
31461,9650,1
31464,10764,1
31467,3528,1
31467,4410,1
31468,10765,1
31470,9761,1
31473,10768,1
31476,1730,1
31479,782,1
31480,9707,1
31483,10054,1
31486,8311,1
31488,9721,1
31491,9721,1
31494,9721,1
31495,9721,1
31498,9721,1
31501,9721,1
31504,9721,1
31506,9869,1
31507,9772,1
31510,10507,1
31512,9742,1
31513,9755,1
31516,10770,1
31518,10773,1
31519,10368,1
31521,10071,1
31522,8942,1
31525,10030,1
31528,10074,1
31531,8167,1
31534,10080,1
31536,10182,1
31537,8194,1
31540,8660,1
31543,9707,1
31545,8252,1
31548,10135,1
31549,10090,1
31551,10269,1
31552,782,1
31554,782,1
31557,782,1
31558,782,1
31560,782,1
31561,782,1
31564,782,1
31567,9772,1
31570,9869,1
31573,10776,1
31575,9970,1
31576,8311,1
31579,10054,1
31582,9650,1
31585,9761,1
31588,10507,1
31591,9742,1
31593,9755,1
31596,9721,1
31597,10071,1
31600,9721,1
31603,9721,1
31606,9721,1
31608,9721,1
31611,9721,1
31612,9721,1
31615,10074,1
31618,8218,1
31621,10779,1
31624,8942,1
31627,10030,1
31629,10780,1
31630,10182,1
31633,10080,1
31636,10783,1
31636,10786,1
31639,10368,1
31641,4893,1
31644,10789,1
31647,8252,1
31650,8871,1
31651,8167,1
31653,10135,1
31654,9721,1
31657,9721,1
31659,9721,1
31662,9721,1
31665,9721,1
31666,9721,1
31668,9721,1
31671,8071,1
31672,10791,1
31674,782,1
31675,782,1
31677,9772,1
31678,10792,1
31681,9869,1
31683,9650,1
31686,9761,1
31689,10071,1
31690,9970,1
31693,10054,1
31695,8311,1
31696,10269,1
31699,9720,1
31702,10507,1
31705,8871,1
31707,9742,1
31710,9755,1
31714,8942,1
31717,10030,1
31719,10090,1
31720,10074,1
31723,10080,1
31725,10182,1
31726,10368,1
31728,6347,1
31729,10795,1
31731,10795,1
31732,8252,1
31734,6171,1
31735,10135,1
31738,9721,1
31741,9721,1
31744,9721,1
31747,9721,1
31750,9721,1
31752,9721,1
31753,9721,1
31755,7208,1
31758,10797,1
31759,2962,1
31762,782,1
31764,782,1
31767,2919,1
31770,782,1
31771,782,1
31773,782,1
31774,9650,1
31776,9761,1
31777,10071,1
31780,9970,1
31782,10054,1
31785,8311,1
31788,9720,1
31791,10269,1
31792,8167,1
31795,10507,1
31798,9772,1
31801,9742,1
31803,9755,1
31804,6171,1
31807,10074,1
31810,8942,1
31812,10030,1
31815,10800,1
31816,94,1
31819,10080,1
31821,3528,1
31821,4410,1
31822,4985,1
31825,10182,1
31827,10090,1
31830,10368,1
31831,10803,1
31833,9720,1
31836,782,1
31837,8252,1
31839,10135,1
31840,10071,1
31842,10804,1
31845,10464,1
31848,10806,1
31849,9721,1
31851,9721,1
31854,9721,1
31855,9721,1
31858,9721,1
31861,9721,1
31863,9721,1
31864,6725,1
31950,10269,1
31951,6347,1
31953,9650,1
31956,9761,1
31957,10449,1
31960,9970,1
31963,10054,1
31966,8311,1
31968,5042,1
31971,5051,1
31972,10809,1
31975,9772,1
31977,10507,1
31980,10074,1
31981,10810,1
31983,9042,1
31986,9742,1
31989,9755,1
31990,6171,1
31992,10800,1
31993,8942,1
31995,10030,1
31998,10182,1
32001,10080,1
32004,10812,1
32007,10815,1
32008,10816,1
32010,10368,1
32011,8167,1
32014,10071,1
32016,10825,1
32019,8252,1
32022,10135,1
32023,3528,1
32023,4410,1
32025,10090,1
32028,10827,1
32031,8194,1
32034,9528,1
32035,8320,1
32037,10830,1
32038,4949,1
32041,10833,1
32044,10836,1
32046,9721,1
32047,10108,1
32050,9721,1
32053,10108,1
32056,9721,1
32058,9721,1
32061,9721,1
32062,9650,1
32065,9761,1
32067,9970,1
32070,8311,1
32071,10054,1
32074,9720,1
32077,10269,1
32079,9772,1
32080,10507,1
32082,10074,1
32083,9042,1
32086,9742,1
32088,10800,1
32091,10030,1
32094,8942,1
32095,10071,1
32097,10080,1
32098,10090,1
32101,10837,1
32103,10839,1
32104,8809,1
32107,8252,1
32110,4392,1
32112,10368,1
32113,6171,1
32115,9742,1
32116,9755,1
32119,10135,1
32122,10842,1
32124,9721,1
32127,9721,1
32130,9721,1
32131,9721,1
32133,9721,1
32134,9650,1
32136,9721,1
32139,9721,1
32142,9761,1
32145,8212,1
32148,9970,1
32151,8311,1
32154,9720,1
32155,10054,1
32157,8167,1
32158,10122,1
32160,10122,1
32163,9772,1
32166,10030,1
32167,10507,1
32169,10074,1
32172,10800,1
32175,8942,1
32176,10071,1
32179,10843,1
32182,9148,1
32185,1692,1
32188,9042,1
32191,10080,1
32193,782,1
32196,6896,1
32197,8252,1
32199,10269,1
32202,10845,1
32203,10135,1
32205,10368,1
32206,6171,1
32208,9742,1
32209,9755,1
32211,9720,1
32214,782,1
32215,9721,1
32218,9721,1
32220,9721,1
32221,9721,1
32224,9721,1
32226,9721,1
32227,9721,1
32229,10848,1
32230,8130,1
32232,10849,1
32235,9761,1
32239,6347,1
32242,9970,1
32245,8311,1
32248,10054,1
32250,10030,1
32253,10071,1
32254,9772,1
32257,10507,1
32260,10852,1
32262,9510,1
32263,10090,1
32265,10800,1
32268,10074,1
32269,7154,1
32271,10080,1
32272,8167,1
32274,9042,1
32277,1347,1
32278,10855,1
32280,9510,1
32283,10858,1
32286,9477,1
32289,10860,1
32292,10863,1
32293,10269,1
32295,8252,1
32298,9720,1
32299,10863,1
32301,8534,1
32304,8252,1
32307,6171,1
32310,9742,1
32313,9755,1
32316,10135,1
32319,9721,1
32320,9721,1
32323,9721,1
32326,9721,1
32328,9721,1
32329,9721,1
32331,9721,1
32334,10866,1
32337,3960,1
32338,3960,1
32341,10792,1
32343,10507,1
32344,9772,1
32347,4949,1
32350,10030,1
32353,8311,1
32356,10054,1
32359,9970,1
32361,9650,1
32364,9761,1
32365,10071,1
32367,6347,1
32368,10074,1
32371,10800,1
32373,10080,1
32374,9042,1
32376,8836,1
32379,10867,1
32382,6656,1
32385,10269,1
32388,8252,1
32391,10090,1
32394,8836,1
32397,6171,1
32398,9742,1
32401,9755,1
32403,10869,1
32406,9721,1
32407,9721,1
32409,9721,1
32412,9721,1
32413,9721,1
32416,9721,1
32419,9721,1
32421,3960,1
32422,7373,1
32424,4954,1
32427,10870,1
32430,9720,1
32433,10872,1
32434,9970,1
32437,8311,1
32439,9650,1
32440,10071,1
32442,9761,1
32445,8167,1
32448,10054,1
32451,10030,1
32454,10507,1
32457,7191,1
32460,9042,1
32461,9742,1
32463,9755,1
32464,7358,1
32466,6747,1
32467,10074,1
32469,10800,1
32472,3498,1
32475,6492,1
32476,10873,1
32479,10080,1
32481,10090,1
32482,10875,1
32484,8252,1
32487,10876,1
32488,10878,1
32491,10879,1
32494,10269,1
32497,1762,1
32500,10881,1
32503,8244,1
32505,6261,1
32508,10884,1
32511,10887,1
32514,10869,1
32515,10071,1
32518,9720,1
32520,8311,1
32521,10054,1
32523,6171,1
32524,10866,1
32526,9970,1
32527,9650,1
32529,9721,1
32530,9721,1
32532,9721,1
32533,9721,1
32535,9721,1
32538,9721,1
32541,9721,1
32544,10090,1
32547,7503,1
32550,10770,1
32551,10890,1
32554,10893,1
32556,9761,1
32559,10030,1
32562,10507,1
32565,9042,1
32566,9755,1
32569,10800,1
32571,10074,1
32574,10894,1
32577,10080,1
32578,4350,1
32580,8167,1
32583,8252,1
32586,10071,1
32589,10897,1
32592,6171,1
32593,10900,1
32596,10869,1
32599,10269,1
32601,10902,1
32607,4985,1
32608,10906,1
32610,10908,1
32613,9721,1
32616,9721,1
32619,9721,1
32620,9721,1
32623,9721,1
32625,9721,1
32628,9721,1
32631,9720,1
32634,9761,1
32635,9650,1
32638,10911,1
32641,9970,1
32643,10507,1
32644,10030,1
32647,7503,1
32650,10912,1
32653,9042,1
32655,9755,1
32656,6347,1
32659,10074,1
32662,10800,1
32665,10090,1
32667,10071,1
32668,8665,1
32670,10080,1
32673,8252,1
32676,10917,1
32679,4949,1
32680,5274,1
32680,10918,1
32682,9720,1
32685,10269,1
32686,6171,1
32689,10869,1
32691,9721,1
32694,9721,1
32697,9721,1
32698,9721,1
32700,9721,1
32703,9721,1
32706,9721,1
32709,9970,1
32712,9650,1
32715,9761,1
32716,8311,1
32718,8167,1
32721,10921,1
32724,10030,1
32727,7503,1
32730,10507,1
32731,9042,1
32733,9755,1
32734,10074,1
32736,10800,1
32737,6413,1
32739,10071,1
32740,10080,1
32742,6347,1
32743,7029,1
32746,10090,1
32748,6171,1
32751,10924,1
32754,10927,1
32755,10269,1
32757,10869,1
32758,9761,1
32761,10929,1
32761,10930,1
32763,9720,1
32764,184,1
32767,9721,1
32770,9721,1
32772,9721,1
32773,9721,1
32776,9721,1
32779,9721,1
32782,9721,1
32785,9650,1
32788,9970,1
32791,8311,1
32794,828,1
32796,7029,1
32799,10030,1
32800,7503,1
32803,10507,1
32805,9042,1
32806,9755,1
32808,10071,1
32809,10800,1
32812,8167,1
32814,10074,1
32815,10080,1
32818,9761,1
32821,9720,1
32824,9450,1
32827,4464,1
32829,9086,1
32832,5297,1
32833,6171,1
32835,10869,1
32838,10090,1
32839,9721,1
32842,9721,1
32844,9721,1
32845,9721,1
32847,9721,1
32850,9721,1
32851,9721,1
32854,9650,1
32857,10071,1
32860,9970,1
32863,8311,1
32866,10269,1
32868,7503,1
32869,10507,1
32872,7358,1
32874,9042,1
32877,9755,1
32878,10074,1
32880,10921,1
32883,10800,1
32884,9761,1
32886,10080,1
32889,10933,1
32889,10935,1
32890,10869,1
32893,9650,1
32895,10071,1
32898,10938,1
32901,7503,1
32902,9720,1
32904,10941,1
32905,10269,1
32908,10944,1
32911,9721,1
32913,9721,1
32914,9721,1
32917,9721,1
32920,9721,1
32922,9721,1
32925,9721,1
32928,6171,1
32931,8311,1
32934,9970,1
32938,10507,1
32941,9042,1
32943,9755,1
32946,6794,1
32947,10945,1
32949,1024,1
32952,10800,1
32955,9761,1
32959,10947,1
32962,10080,1
32964,10921,1
32965,7503,1
32967,9720,1
32968,10090,1
32970,6347,1
32973,6171,1
32974,1730,1
32977,10071,1
32979,10869,1
32982,8311,1
32983,8403,1
32986,10948,1
32989,782,1
32991,9721,1
32992,9721,1
32994,9721,1
32995,9721,1
32997,9721,1
33000,9721,1
33001,9721,1
33003,9970,1
33004,9650,1
33006,10941,1
33009,10950,1
33010,10953,1
33012,10956,1
33015,10959,1
33018,10507,1
33019,9042,1
33022,9755,1
33024,9761,1
33025,10074,1
33027,10800,1
33028,10080,1
33031,10962,1
33034,10071,1
33036,10921,1
33039,7503,1
33040,10948,1
33043,9720,1
33045,10941,1
33048,1730,1
33051,6171,1
33052,10869,1
33054,10965,1
33055,10966,1
33057,782,1
33058,7358,1
33061,10969,1
33063,9970,1
33064,9721,1
33067,9721,1
33070,9721,1
33073,9721,1
33076,9721,1
33078,9721,1
33081,9721,1
33082,9650,1
33084,9761,1
33087,10507,1
33088,8311,1
33091,10090,1
33093,6347,1
33096,782,1
33099,10971,1
33102,10074,1
33103,10800,1
33105,10974,1
33106,10975,1
33108,9042,1
33109,9755,1
33111,1024,1
33114,1024,1
33117,10080,1
33120,10071,1
33121,10978,1
33124,10948,1
33126,7503,1
33131,10982,1
33134,6171,1
33137,10985,1
33140,10988,1
33143,10869,1
33146,10921,1
33149,10991,1
33152,10994,1
33155,9721,1
33158,9721,1
33161,9721,1
33164,9721,1
33167,9721,1
33170,9721,1
33173,9721,1
33176,10090,1
33179,9720,1
33182,10941,1
33185,9650,1
33188,9761,1
33191,9970,1
33194,8311,1
33197,10507,1
33200,9159,1
33203,10071,1
33206,10074,1
33209,10800,1
33212,9042,1
33215,9755,1
33218,10997,1
33221,11000,1
33224,10080,1
33227,10921,1
33230,8311,1
33233,7503,1
33236,10845,1
33239,9761,1
33242,10869,1
33245,9736,1
33248,10090,1
33251,9650,1
33254,11003,1
33257,9721,1
33260,9721,1
33263,9721,1
33266,9721,1
33269,9721,1
33272,9721,1
33275,9721,1
33278,7503,1
33281,9970,1
33284,9720,1
33287,10941,1
33290,10071,1
33293,11006,1
33296,11009,1
33299,11012,1
33302,10507,1
33305,6171,1
33308,10800,1
33311,10074,1
33314,579,1
33317,9755,1
33320,9042,1
33323,11015,1
33326,11018,1
33329,11021,1
33332,9720,1
33335,11024,1
33338,8311,1
33341,10921,1
33344,9761,1
33347,11027,1
33350,11030,1
33353,11033,1
33356,9736,1
33359,10869,1
33362,6347,1
33365,782,1
33368,10941,1
33371,9721,1
33374,9721,1
33377,9721,1
33380,9721,1
33383,9721,1
33386,9721,1
33389,9721,1
33392,10090,1
33395,3024,1
33398,7358,1
33401,10071,1
33404,9650,1
33407,7503,1
33410,9970,1
33413,7056,1
33416,6171,1
33419,10507,1
33422,9090,1
33425,10074,1
33428,10800,1
33431,11036,1
33431,11039,1
33434,9042,1
33437,9755,1
33440,11042,1
33443,9761,1
33446,10921,1
33449,11024,1
33452,11045,1
33455,11048,1
33458,8311,1
33461,11051,1
33464,10941,1
33467,6896,1
33470,6896,1
33473,9736,1
33476,10869,1
33479,9059,1
33479,9060,1
33482,9721,1
33485,9721,1
33488,9721,1
33491,9721,1
33494,9721,1
33497,9721,1
33500,9721,1
33503,9650,1
33506,10071,1
33509,7503,1
33512,9970,1
33515,9720,1
33518,10507,1
33521,6171,1
33524,11000,1
33527,9761,1
33530,10090,1
33533,10074,1
33536,10921,1
33539,10800,1
33542,9755,1
33545,9042,1
33548,11057,1
33551,11057,1
33554,11042,1
33557,6347,1
33560,6873,1
33560,6879,1
33563,11024,1
33566,10941,1
33569,9720,1
33572,5072,1
33572,6867,1
33575,8311,1
33578,9736,1
33581,10869,1
33584,10071,1
33587,9970,1
33590,7503,1
33593,9721,1
33596,9721,1
33599,9721,1
33602,9721,1
33605,9721,1
33608,9721,1
33611,9721,1
33614,11063,1
33617,11066,1
33620,9650,1
33623,6171,1
33629,10921,1
33632,10074,1
33635,10800,1
33638,11042,1
33641,9755,1
33644,9042,1
33647,10090,1
33650,866,1
33653,10071,1
33656,682,1
33659,8311,1
33662,11024,1
33665,782,1
33668,10941,1
33671,9720,1
33674,9736,1
33677,10869,1
33680,1104,1
33683,9650,1
33686,9761,1
33689,10921,1
33692,9721,1
33695,9721,1
33698,9721,1
33701,9721,1
33704,9721,1
33707,9721,1
33710,9721,1
33713,7503,1
33716,9970,1
33719,6171,1
33722,10090,1
33725,9755,1
33728,9042,1
33731,10074,1
33734,11042,1
33737,10071,1
33740,8564,1
33743,8311,1
33746,11024,1
33749,9736,1
33752,9970,1
33755,7503,1
33758,10869,1
33761,9720,1
33764,10941,1
33767,10800,1
33770,11069,1
33773,9721,1
33776,9721,1
33779,9721,1
33782,9721,1
33785,9721,1
33788,9721,1
33791,9721,1
33794,8918,1
33797,9761,1
33803,10921,1
33806,9650,1
33809,6171,1
33815,9042,1
33818,7358,1
33821,10071,1
33824,10074,1
33827,6347,1
33830,9720,1
33833,10941,1
33836,11024,1
33839,11042,1
33842,11072,1
33845,9970,1
33848,8564,1
33851,9440,1
33854,9208,1
33857,8311,1
33860,10800,1
33863,10090,1
33866,9736,1
33869,10869,1
33872,9761,1
33875,10921,1
33878,11075,1
33881,9721,1
33884,9721,1
33887,9721,1
33890,9721,1
33893,9721,1
33896,9721,1
33899,9721,1
33902,7503,1
33905,9970,1
33908,6171,1
33911,10071,1
33914,9650,1
33917,9755,1
33920,11078,1
33923,10074,1
33926,9042,1
33929,11042,1
33932,11024,1
33935,9720,1
33938,10941,1
33941,1762,1
33944,11081,1
33947,8564,1
33950,8311,1
33953,10921,1
33956,1762,1
33959,9736,1
33962,10800,1
33965,10869,1
33968,6347,1
33971,9721,1
33974,9721,1
33977,9721,1
33980,9721,1
33983,9721,1
33986,9721,1
33989,9721,1
33992,7503,1
33995,9970,1
33998,11075,1
34001,6171,1
34004,9650,1
34007,9042,1
34010,9755,1
34013,10074,1
34016,11078,1
34019,11024,1
34022,9720,1
34025,10941,1
34028,10921,1
34031,11042,1
34034,8564,1
34037,8311,1
34040,9736,1
34043,10800,1
34046,10869,1
34049,11084,1
34055,9721,1
34058,9721,1
34061,9721,1
34064,9721,1
34067,9721,1
34070,9721,1
34073,9721,1
34076,9970,1
34079,7503,1
34082,11087,1
34085,6171,1
34088,9755,1
34091,9650,1
34094,10074,1
34097,10921,1
34100,11078,1
34103,11042,1
34106,11024,1
34109,9720,1
34112,9970,1
34115,9729,1
34118,8564,1
34121,8311,1
34124,2399,1
34127,7707,1
34130,9736,1
34133,10869,1
34136,11075,1
34139,9042,1
34142,11090,1
34148,9721,1
34151,9721,1
34154,9721,1
34157,9721,1
34160,9721,1
34163,9721,1
34166,9721,1
34169,9970,1
34172,7503,1
34175,10800,1
34178,9650,1
34181,11093,1
34184,6171,1
34187,10866,1
34190,9755,1
34193,10074,1
34196,10921,1
34199,11078,1
34202,10941,1
34205,11024,1
34208,9720,1
34211,11042,1
34214,9970,1
34217,8564,1
34220,8311,1
34223,6347,1
34226,9736,1
34229,11078,1
34232,11099,1
34235,9721,1
34238,9721,1
34241,9721,1
34244,9721,1
34247,9721,1
34250,9721,1
34253,9721,1
34256,11075,1
34259,9042,1
34262,11102,1
34265,10800,1
34268,7503,1
34271,9970,1
34274,9650,1
34277,10921,1
34280,6171,1
34283,11093,1
34286,9755,1
34289,11105,1
