content_category_brid.content_id,content_category_brid.category_id,content_category_brid.content_type_key,content_category_brid.content_key,content_category_brid.category_key,content_category_brid.status,content_category_brid.updated_time,content_category_brid.last_mofidied
30787,146,1,13485,45,ACT,2021-04-09 07:57:44.0,2021-04-09 11:21:13.0
30787,153,1,13485,106,ACT,2021-04-09 07:57:44.0,2021-04-09 11:21:13.0
30792,309,1,13487,1,ACT,2021-04-09 08:40:29.0,2021-04-09 11:21:13.0
30789,309,1,13486,1,ACT,2021-04-09 08:40:31.0,2021-04-09 11:21:13.0
30796,43,1,13492,88,ACT,2021-04-10 07:40:34.0,2021-04-10 11:21:12.0
30796,71,1,13492,41,ACT,2021-04-10 07:40:34.0,2021-04-10 11:21:12.0
30801,79,1,13493,100,ACT,2021-04-10 07:40:43.0,2021-04-10 11:21:12.0
30801,147,1,13493,105,ACT,2021-04-10 07:40:43.0,2021-04-10 11:21:12.0
30802,79,1,13494,100,ACT,2021-04-10 07:40:48.0,2021-04-10 11:21:12.0
30802,147,1,13494,105,ACT,2021-04-10 07:40:48.0,2021-04-10 11:21:12.0
30697,79,1,13449,100,ACT,2021-04-10 07:59:13.0,2021-04-10 11:21:12.0
30697,147,1,13449,105,ACT,2021-04-10 07:59:13.0,2021-04-10 11:21:12.0
30799,79,1,13496,100,ACT,2021-04-10 17:52:00.0,2021-04-11 11:21:13.0
30799,147,1,13496,105,ACT,2021-04-10 17:52:00.0,2021-04-11 11:21:13.0
30816,71,1,13500,41,ACT,2021-04-12 08:11:30.0,2021-04-12 11:21:13.0
30816,315,1,13500,1,ACT,2021-04-12 08:11:30.0,2021-04-12 11:21:13.0
30832,79,1,13502,100,ACT,2021-04-12 08:19:33.0,2021-04-12 11:21:13.0
30832,147,1,13502,105,ACT,2021-04-12 08:19:33.0,2021-04-12 11:21:13.0
30835,309,1,13503,1,ACT,2021-04-12 08:32:49.0,2021-04-12 11:21:13.0
30838,79,1,13504,100,ACT,2021-04-12 08:35:03.0,2021-04-12 11:21:13.0
30838,147,1,13504,105,ACT,2021-04-12 08:35:03.0,2021-04-12 11:21:13.0
30838,150,1,13504,46,ACT,2021-04-12 08:35:03.0,2021-04-12 11:21:13.0
30844,45,1,13510,47,ACT,2021-04-12 14:33:08.0,2021-04-12 23:21:16.0
30844,115,1,13510,74,ACT,2021-04-12 14:33:08.0,2021-04-12 23:21:16.0
30843,73,1,13511,101,ACT,2021-04-12 14:33:14.0,2021-04-12 23:21:16.0
30843,94,1,13511,93,ACT,2021-04-12 14:33:14.0,2021-04-12 23:21:16.0
30843,155,1,13511,26,ACT,2021-04-12 14:33:14.0,2021-04-12 23:21:16.0
30840,35,1,13512,60,ACT,2021-04-12 14:33:19.0,2021-04-12 23:21:16.0
30840,95,1,13512,89,ACT,2021-04-12 14:33:19.0,2021-04-12 23:21:16.0
30813,45,1,13508,47,ACT,2021-04-12 14:38:48.0,2021-04-12 23:21:16.0
30813,115,1,13508,74,ACT,2021-04-12 14:38:48.0,2021-04-12 23:21:16.0
30811,35,1,13505,60,ACT,2021-04-12 14:38:56.0,2021-04-12 23:21:16.0
30811,91,1,13505,43,ACT,2021-04-12 14:38:56.0,2021-04-12 23:21:16.0
30808,35,1,13509,60,ACT,2021-04-12 14:39:02.0,2021-04-12 23:21:16.0
30808,91,1,13509,43,ACT,2021-04-12 14:39:02.0,2021-04-12 23:21:16.0
30807,35,1,13506,60,ACT,2021-04-12 14:39:09.0,2021-04-12 23:21:16.0
30807,173,1,13506,35,ACT,2021-04-12 14:39:09.0,2021-04-12 23:21:16.0
30804,73,1,13507,101,ACT,2021-04-12 14:39:18.0,2021-04-12 23:21:16.0
30804,94,1,13507,93,ACT,2021-04-12 14:39:18.0,2021-04-12 23:21:16.0
30853,41,1,13514,40,ACT,2021-04-13 09:22:49.0,2021-04-13 11:21:14.0
30853,71,1,13514,41,ACT,2021-04-13 09:22:49.0,2021-04-13 11:21:14.0
30855,79,1,13515,100,ACT,2021-04-13 09:25:53.0,2021-04-13 11:21:14.0
30855,146,1,13515,45,ACT,2021-04-13 09:25:53.0,2021-04-13 11:21:14.0
30855,149,1,13515,76,ACT,2021-04-13 09:25:53.0,2021-04-13 11:21:14.0
30855,153,1,13515,106,ACT,2021-04-13 09:25:53.0,2021-04-13 11:21:14.0
30856,45,1,13518,47,ACT,2021-04-13 15:25:14.0,2021-04-13 23:21:16.0
30856,117,1,13518,104,ACT,2021-04-13 15:25:14.0,2021-04-13 23:21:16.0
30846,45,1,13517,47,ACT,2021-04-13 15:26:19.0,2021-04-13 23:21:16.0
30846,117,1,13517,104,ACT,2021-04-13 15:26:19.0,2021-04-13 23:21:16.0
30859,309,1,13516,1,ACT,2021-04-13 15:28:29.0,2021-04-13 23:21:16.0
30859,310,1,13516,1,ACT,2021-04-13 15:28:29.0,2021-04-13 23:21:16.0
30865,79,1,13525,100,ACT,2021-04-14 07:56:28.0,2021-04-14 11:21:12.0
30865,147,1,13525,105,ACT,2021-04-14 07:56:28.0,2021-04-14 11:21:12.0
30865,149,1,13525,76,ACT,2021-04-14 07:56:28.0,2021-04-14 11:21:12.0
30865,153,1,13525,106,ACT,2021-04-14 07:56:28.0,2021-04-14 11:21:12.0
30862,45,1,13528,47,ACT,2021-04-14 07:57:18.0,2021-04-14 11:21:12.0
30862,117,1,13528,104,ACT,2021-04-14 07:57:18.0,2021-04-14 11:21:12.0
30864,79,1,13526,100,ACT,2021-04-14 07:59:14.0,2021-04-14 11:21:12.0
30864,146,1,13526,45,ACT,2021-04-14 07:59:14.0,2021-04-14 11:21:12.0
30864,149,1,13526,76,ACT,2021-04-14 07:59:14.0,2021-04-14 11:21:12.0
30867,309,1,13524,1,ACT,2021-04-14 09:06:17.0,2021-04-14 11:21:12.0
30867,310,1,13524,1,ACT,2021-04-14 09:06:17.0,2021-04-14 11:21:12.0
30868,40,1,13529,70,ACT,2021-04-14 10:08:40.0,2021-04-14 11:21:12.0
30868,71,1,13529,41,ACT,2021-04-14 10:08:40.0,2021-04-14 11:21:12.0
30871,35,1,13527,60,ACT,2021-04-14 10:08:45.0,2021-04-14 11:21:12.0
30871,90,1,13527,73,ACT,2021-04-14 10:08:45.0,2021-04-14 11:21:12.0
30874,45,1,13533,47,ACT,2021-04-15 07:45:21.0,2021-04-15 11:21:12.0
30874,125,1,13533,75,ACT,2021-04-15 07:45:21.0,2021-04-15 11:21:12.0
30877,45,1,13534,47,ACT,2021-04-15 07:45:27.0,2021-04-15 11:21:12.0
30877,117,1,13534,104,ACT,2021-04-15 07:45:27.0,2021-04-15 11:21:12.0
30880,79,1,13535,100,ACT,2021-04-15 07:48:06.0,2021-04-15 11:21:12.0
30880,147,1,13535,105,ACT,2021-04-15 07:48:06.0,2021-04-15 11:21:12.0
30883,79,1,13531,100,ACT,2021-04-15 08:11:14.0,2021-04-15 11:21:12.0
30883,146,1,13531,45,ACT,2021-04-15 08:11:14.0,2021-04-15 11:21:12.0
30885,45,1,13539,47,ACT,2021-04-16 08:26:52.0,2021-04-16 11:21:14.0
30885,117,1,13539,104,ACT,2021-04-16 08:26:52.0,2021-04-16 11:21:14.0
30888,45,1,13541,47,ACT,2021-04-16 08:27:02.0,2021-04-16 11:21:14.0
30888,117,1,13541,104,ACT,2021-04-16 08:27:02.0,2021-04-16 11:21:14.0
30886,79,1,13537,100,ACT,2021-04-16 08:29:35.0,2021-04-16 11:21:14.0
30886,146,1,13537,45,ACT,2021-04-16 08:29:35.0,2021-04-16 11:21:14.0
30886,153,1,13537,106,ACT,2021-04-16 08:29:35.0,2021-04-16 11:21:14.0
30889,309,1,13540,1,ACT,2021-04-16 08:30:05.0,2021-04-16 11:21:14.0
30892,35,1,13542,60,ACT,2021-04-16 08:53:56.0,2021-04-16 11:21:14.0
30892,91,1,13542,43,ACT,2021-04-16 08:53:56.0,2021-04-16 11:21:14.0
30894,309,1,13538,1,ACT,2021-04-16 08:56:23.0,2021-04-16 11:21:14.0
30894,310,1,13538,1,ACT,2021-04-16 08:56:23.0,2021-04-16 11:21:14.0
30895,35,1,13543,60,ACT,2021-04-16 18:09:03.0,2021-04-16 23:21:16.0
30895,90,1,13543,73,ACT,2021-04-16 18:09:03.0,2021-04-16 23:21:16.0
30897,79,1,13546,100,ACT,2021-04-16 18:09:10.0,2021-04-17 11:21:15.0
30897,147,1,13546,105,ACT,2021-04-16 18:09:10.0,2021-04-17 11:21:15.0
30900,79,1,13545,100,ACT,2021-04-16 18:09:16.0,2021-04-17 11:21:15.0
30900,147,1,13545,105,ACT,2021-04-16 18:09:16.0,2021-04-17 11:21:15.0
30912,43,1,13547,88,ACT,2021-04-17 07:00:16.0,2021-04-17 11:21:15.0
30912,71,1,13547,41,ACT,2021-04-17 07:00:16.0,2021-04-17 11:21:15.0
30915,71,1,13553,41,ACT,2021-04-19 08:00:03.0,2021-04-19 11:21:14.0
30915,315,1,13553,1,ACT,2021-04-19 08:00:03.0,2021-04-19 11:21:14.0
30936,56,1,13556,107,ACT,2021-04-19 08:38:58.0,2021-04-19 11:21:14.0
30936,138,1,13556,72,ACT,2021-04-19 08:38:58.0,2021-04-19 11:21:14.0
30939,35,1,13557,60,ACT,2021-04-19 08:39:10.0,2021-04-19 11:21:14.0
30939,91,1,13557,43,ACT,2021-04-19 08:39:10.0,2021-04-19 11:21:14.0
30933,79,1,13554,100,ACT,2021-04-19 08:41:50.0,2021-04-19 11:21:14.0
30933,147,1,13554,105,ACT,2021-04-19 08:41:50.0,2021-04-19 11:21:14.0
30940,79,1,13555,100,ACT,2021-04-19 08:42:36.0,2021-04-19 11:21:14.0
30940,147,1,13555,105,ACT,2021-04-19 08:42:36.0,2021-04-19 11:21:14.0
30940,150,1,13555,46,ACT,2021-04-19 08:42:36.0,2021-04-19 11:21:14.0
30942,73,1,13563,101,ACT,2021-04-20 08:14:47.0,2021-04-20 11:21:12.0
30942,155,1,13563,26,ACT,2021-04-20 08:14:47.0,2021-04-20 11:21:12.0
30948,73,1,13566,101,ACT,2021-04-20 08:14:55.0,2021-04-20 11:21:12.0
30948,155,1,13566,26,ACT,2021-04-20 08:14:55.0,2021-04-20 11:21:12.0
30945,73,1,13564,101,ACT,2021-04-20 08:15:03.0,2021-04-20 11:21:12.0
30945,155,1,13564,26,ACT,2021-04-20 08:15:03.0,2021-04-20 11:21:12.0
30946,35,1,13565,60,ACT,2021-04-20 08:15:12.0,2021-04-20 11:21:12.0
30946,90,1,13565,73,ACT,2021-04-20 08:15:12.0,2021-04-20 11:21:12.0
30951,41,1,13558,40,ACT,2021-04-20 08:23:46.0,2021-04-20 11:21:12.0
30951,71,1,13558,41,ACT,2021-04-20 08:23:46.0,2021-04-20 11:21:12.0
30954,79,1,13559,100,ACT,2021-04-20 08:26:58.0,2021-04-20 11:21:12.0
30954,146,1,13559,45,ACT,2021-04-20 08:26:58.0,2021-04-20 11:21:12.0
30954,149,1,13559,76,ACT,2021-04-20 08:26:58.0,2021-04-20 11:21:12.0
30954,153,1,13559,106,ACT,2021-04-20 08:26:58.0,2021-04-20 11:21:12.0
30955,79,1,13560,100,ACT,2021-04-20 08:27:38.0,2021-04-20 11:21:12.0
30955,147,1,13560,105,ACT,2021-04-20 08:27:38.0,2021-04-20 11:21:12.0
30955,153,1,13560,106,ACT,2021-04-20 08:27:38.0,2021-04-20 11:21:12.0
30957,309,1,13562,1,ACT,2021-04-20 08:49:15.0,2021-04-20 11:21:12.0
30957,310,1,13562,1,ACT,2021-04-20 08:49:15.0,2021-04-20 11:21:12.0
30960,79,1,13570,100,ACT,2021-04-20 11:55:19.0,2021-04-21 11:21:15.0
30960,147,1,13570,105,ACT,2021-04-20 11:55:19.0,2021-04-21 11:21:15.0
30960,149,1,13570,76,ACT,2021-04-20 11:55:19.0,2021-04-21 11:21:15.0
30960,153,1,13570,106,ACT,2021-04-20 11:55:19.0,2021-04-21 11:21:15.0
30969,79,1,13567,100,ACT,2021-04-20 18:17:27.0,2021-04-21 11:21:15.0
30969,147,1,13567,105,ACT,2021-04-20 18:17:27.0,2021-04-21 11:21:15.0
30969,150,1,13567,46,ACT,2021-04-20 18:17:27.0,2021-04-21 11:21:15.0
30961,73,1,13571,101,ACT,2021-04-21 07:48:59.0,2021-04-21 11:21:15.0
30961,155,1,13571,26,ACT,2021-04-21 07:48:59.0,2021-04-21 11:21:15.0
30963,73,1,13572,101,ACT,2021-04-21 07:49:09.0,2021-04-21 11:21:15.0
30963,94,1,13572,93,ACT,2021-04-21 07:49:09.0,2021-04-21 11:21:15.0
30966,309,1,13569,1,ACT,2021-04-21 08:02:17.0,2021-04-21 11:21:15.0
30966,310,1,13569,1,ACT,2021-04-21 08:02:17.0,2021-04-21 11:21:15.0
30979,35,1,13577,60,ACT,2021-04-22 08:12:48.0,2021-04-22 11:21:14.0
30979,91,1,13577,43,ACT,2021-04-22 08:12:48.0,2021-04-22 11:21:14.0
30976,79,1,13574,100,ACT,2021-04-22 08:13:02.0,2021-04-22 11:21:14.0
30976,146,1,13574,45,ACT,2021-04-22 08:13:02.0,2021-04-22 11:21:14.0
30982,35,1,13579,60,ACT,2021-04-22 08:30:37.0,2021-04-22 11:21:14.0
30982,95,1,13579,89,ACT,2021-04-22 08:30:37.0,2021-04-22 11:21:14.0
30984,73,1,13578,101,ACT,2021-04-22 08:30:45.0,2021-04-22 11:21:14.0
30984,94,1,13578,93,ACT,2021-04-22 08:30:45.0,2021-04-22 11:21:14.0
30984,155,1,13578,26,ACT,2021-04-22 08:30:45.0,2021-04-22 11:21:14.0
30987,73,1,13581,101,ACT,2021-04-22 17:18:14.0,2021-04-22 23:21:15.0
30987,155,1,13581,26,ACT,2021-04-22 17:18:14.0,2021-04-22 23:21:15.0
30990,35,1,13582,60,ACT,2021-04-22 17:18:23.0,2021-04-22 23:21:15.0
30990,91,1,13582,43,ACT,2021-04-22 17:18:23.0,2021-04-22 23:21:16.0
30991,309,1,13580,1,ACT,2021-04-22 17:18:38.0,2021-04-22 23:21:16.0
30991,310,1,13580,1,ACT,2021-04-22 17:18:38.0,2021-04-22 23:21:16.0
30999,309,1,13585,1,ACT,2021-04-23 08:07:54.0,2021-04-23 11:21:16.0
30994,79,1,13584,100,ACT,2021-04-23 08:08:50.0,2021-04-23 11:21:16.0
30994,146,1,13584,45,ACT,2021-04-23 08:08:50.0,2021-04-23 11:21:16.0
30994,153,1,13584,106,ACT,2021-04-23 08:08:50.0,2021-04-23 11:21:16.0
31000,35,1,13586,60,ACT,2021-04-23 14:30:52.0,2021-04-23 23:21:16.0
31000,91,1,13586,43,ACT,2021-04-23 14:30:52.0,2021-04-23 23:21:16.0
31003,92,1,13588,103,ACT,2021-04-23 14:30:58.0,2021-04-23 23:21:16.0
31003,162,1,13588,28,ACT,2021-04-23 14:30:58.0,2021-04-23 23:21:16.0
31006,73,1,13587,101,ACT,2021-04-23 14:31:03.0,2021-04-23 23:21:16.0
31006,155,1,13587,26,ACT,2021-04-23 14:31:03.0,2021-04-23 23:21:16.0
31012,35,1,13597,60,ACT,2021-04-24 07:05:51.0,2021-04-24 11:21:17.0
31012,91,1,13597,43,ACT,2021-04-24 07:05:51.0,2021-04-24 11:21:17.0
31014,79,1,13596,100,ACT,2021-04-24 07:11:38.0,2021-04-24 11:21:17.0
31014,147,1,13596,105,ACT,2021-04-24 07:11:38.0,2021-04-24 11:21:17.0
31015,79,1,13594,100,ACT,2021-04-24 07:11:43.0,2021-04-24 11:21:17.0
31015,147,1,13594,105,ACT,2021-04-24 07:11:43.0,2021-04-24 11:21:17.0
31018,43,1,13595,88,ACT,2021-04-24 07:12:20.0,2021-04-24 11:21:17.0
31018,71,1,13595,41,ACT,2021-04-24 07:12:20.0,2021-04-24 11:21:17.0
31020,79,1,13602,100,ACT,2021-04-25 07:56:09.0,2021-04-25 11:21:12.0
31020,146,1,13602,45,ACT,2021-04-25 07:56:09.0,2021-04-25 11:21:12.0
31020,149,1,13602,76,ACT,2021-04-25 07:56:09.0,2021-04-25 11:21:12.0
31041,79,1,13604,100,ACT,2021-04-26 08:17:54.0,2021-04-26 11:21:17.0
31041,147,1,13604,105,ACT,2021-04-26 08:17:54.0,2021-04-26 11:21:17.0
31023,71,1,13603,41,ACT,2021-04-26 08:18:30.0,2021-04-26 11:21:17.0
31023,315,1,13603,1,ACT,2021-04-26 08:18:30.0,2021-04-26 11:21:17.0
31060,79,1,13605,100,ACT,2021-04-26 08:54:01.0,2021-04-26 11:21:17.0
31060,147,1,13605,105,ACT,2021-04-26 08:54:01.0,2021-04-26 11:21:17.0
31060,150,1,13605,46,ACT,2021-04-26 08:54:01.0,2021-04-26 11:21:17.0
31065,73,1,13608,101,ACT,2021-04-26 18:07:59.0,2021-04-26 23:21:19.0
31065,155,1,13608,26,ACT,2021-04-26 18:07:59.0,2021-04-26 23:21:20.0
31066,40,1,13607,70,ACT,2021-04-26 18:08:12.0,2021-04-26 23:21:20.0
31066,71,1,13607,41,ACT,2021-04-26 18:08:12.0,2021-04-26 23:21:20.0
31069,73,1,13606,101,ACT,2021-04-26 18:08:23.0,2021-04-26 23:21:20.0
31069,94,1,13606,93,ACT,2021-04-26 18:08:23.0,2021-04-26 23:21:20.0
31072,35,1,13613,60,ACT,2021-04-27 08:54:42.0,2021-04-27 11:21:15.0
31072,95,1,13613,89,ACT,2021-04-27 08:54:42.0,2021-04-27 11:21:15.0
31074,309,1,13610,1,ACT,2021-04-27 08:58:06.0,2021-04-27 11:21:15.0
31074,310,1,13610,1,ACT,2021-04-27 08:58:06.0,2021-04-27 11:21:15.0
31077,41,1,13611,40,ACT,2021-04-27 08:58:09.0,2021-04-27 11:21:15.0
31077,71,1,13611,41,ACT,2021-04-27 08:58:09.0,2021-04-27 11:21:15.0
31078,79,1,13612,100,ACT,2021-04-27 08:58:13.0,2021-04-27 11:21:15.0
31078,146,1,13612,45,ACT,2021-04-27 08:58:13.0,2021-04-27 11:21:15.0
31078,149,1,13612,76,ACT,2021-04-27 08:58:13.0,2021-04-27 11:21:15.0
31078,153,1,13612,106,ACT,2021-04-27 08:58:13.0,2021-04-27 11:21:15.0
31084,79,1,13614,100,ACT,2021-04-28 07:03:46.0,2021-04-28 11:21:13.0
31084,147,1,13614,105,ACT,2021-04-28 07:03:46.0,2021-04-28 11:21:13.0
31084,150,1,13614,46,ACT,2021-04-28 07:03:46.0,2021-04-28 11:21:13.0
31081,73,1,13618,101,ACT,2021-04-28 08:06:07.0,2021-04-28 11:21:13.0
31081,94,1,13618,93,ACT,2021-04-28 08:06:07.0,2021-04-28 11:21:13.0
31086,147,1,13619,105,ACT,2021-04-28 08:10:03.0,2021-04-28 11:21:13.0
31086,149,1,13619,76,ACT,2021-04-28 08:10:03.0,2021-04-28 11:21:13.0
31086,153,1,13619,106,ACT,2021-04-28 08:10:03.0,2021-04-28 11:21:13.0
31087,35,1,13617,60,ACT,2021-04-28 09:35:07.0,2021-04-28 11:21:13.0
31087,90,1,13617,73,ACT,2021-04-28 09:35:07.0,2021-04-28 11:21:13.0
31089,309,1,13616,1,ACT,2021-04-28 09:37:14.0,2021-04-28 11:21:13.0
31089,310,1,13616,1,ACT,2021-04-28 09:37:14.0,2021-04-28 11:21:13.0
31093,79,1,13623,100,ACT,2021-04-29 07:33:41.0,2021-04-29 11:21:13.0
31093,147,1,13623,105,ACT,2021-04-29 07:33:41.0,2021-04-29 11:21:13.0
31096,57,1,13627,78,ACT,2021-04-29 17:04:02.0,2021-04-29 23:21:18.0
31096,138,1,13627,72,ACT,2021-04-29 17:04:02.0,2021-04-29 23:21:18.0
31105,35,1,13628,60,ACT,2021-04-29 17:04:25.0,2021-04-29 23:21:18.0
31105,91,1,13628,43,ACT,2021-04-29 17:04:25.0,2021-04-29 23:21:18.0
31099,309,1,13629,1,ACT,2021-04-29 17:12:30.0,2021-04-30 11:21:14.0
31101,309,1,13630,1,ACT,2021-04-29 17:12:33.0,2021-04-30 11:21:14.0
31107,79,1,13634,100,ACT,2021-04-29 22:26:12.0,2021-05-01 11:21:13.0
31107,147,1,13634,105,ACT,2021-04-29 22:26:12.0,2021-05-01 11:21:13.0
31110,79,1,13635,100,ACT,2021-04-29 22:26:23.0,2021-05-01 11:21:13.0
31110,147,1,13635,105,ACT,2021-04-29 22:26:23.0,2021-05-01 11:21:13.0
31113,43,1,13636,88,ACT,2021-04-29 22:26:42.0,2021-05-01 11:21:13.0
31113,71,1,13636,41,ACT,2021-04-29 22:26:42.0,2021-05-01 11:21:13.0
31119,79,1,13633,100,ACT,2021-04-30 19:27:01.0,2021-05-01 11:21:13.0
31119,147,1,13633,105,ACT,2021-04-30 19:27:01.0,2021-05-01 11:21:13.0
31122,309,1,13640,1,ACT,2021-05-02 07:28:38.0,2021-05-02 11:21:13.0
31122,310,1,13640,1,ACT,2021-05-02 07:28:38.0,2021-05-02 11:21:13.0
31123,79,1,13643,100,ACT,2021-05-03 06:47:18.0,2021-05-03 11:21:11.0
31123,147,1,13643,105,ACT,2021-05-03 06:47:18.0,2021-05-03 11:21:11.0
31123,150,1,13643,46,ACT,2021-05-03 06:47:18.0,2021-05-03 11:21:11.0
31129,41,1,13647,40,ACT,2021-05-04 08:13:36.0,2021-05-04 11:21:15.0
31129,71,1,13647,41,ACT,2021-05-04 08:13:36.0,2021-05-04 11:21:15.0
31135,309,1,13648,1,ACT,2021-05-04 08:13:42.0,2021-05-04 11:21:15.0
31135,310,1,13648,1,ACT,2021-05-04 08:13:42.0,2021-05-04 11:21:15.0
31132,79,1,13649,100,ACT,2021-05-04 10:48:55.0,2021-05-04 11:21:15.0
31132,146,1,13649,45,ACT,2021-05-04 10:48:55.0,2021-05-04 11:21:15.0
31132,149,1,13649,76,ACT,2021-05-04 10:48:55.0,2021-05-04 11:21:15.0
31132,153,1,13649,106,ACT,2021-05-04 10:48:55.0,2021-05-04 11:21:15.0
31137,73,1,13650,101,ACT,2021-05-04 10:51:14.0,2021-05-04 11:21:15.0
31137,155,1,13650,26,ACT,2021-05-04 10:51:14.0,2021-05-04 11:21:15.0
31140,73,1,13651,101,ACT,2021-05-04 18:13:23.0,2021-05-04 23:21:19.0
31140,155,1,13651,26,ACT,2021-05-04 18:13:23.0,2021-05-04 23:21:19.0
31141,41,1,13653,40,ACT,2021-05-04 18:14:54.0,2021-05-05 11:21:15.0
31141,71,1,13653,41,ACT,2021-05-04 18:14:54.0,2021-05-05 11:21:15.0
31144,40,1,13656,70,ACT,2021-05-05 09:13:16.0,2021-05-05 11:21:15.0
31144,71,1,13656,41,ACT,2021-05-05 09:13:16.0,2021-05-05 11:21:15.0
31146,56,1,13655,107,ACT,2021-05-05 09:13:25.0,2021-05-05 11:21:15.0
31146,138,1,13655,72,ACT,2021-05-05 09:13:25.0,2021-05-05 11:21:15.0
31198,309,1,13657,1,ACT,2021-05-05 17:55:56.0,2021-05-05 23:21:15.0
31198,310,1,13657,1,ACT,2021-05-05 17:55:56.0,2021-05-05 23:21:15.0
31173,45,1,13668,47,ACT,2021-05-05 17:59:35.0,2021-05-05 23:21:15.0
31173,117,1,13668,104,ACT,2021-05-05 17:59:35.0,2021-05-05 23:21:15.0
31176,45,1,13666,47,ACT,2021-05-05 17:59:40.0,2021-05-05 23:21:15.0
31176,117,1,13666,104,ACT,2021-05-05 17:59:40.0,2021-05-05 23:21:15.0
31179,45,1,13660,47,ACT,2021-05-05 17:59:45.0,2021-05-05 23:21:15.0
31179,117,1,13660,104,ACT,2021-05-05 17:59:45.0,2021-05-05 23:21:15.0
31180,45,1,13670,47,ACT,2021-05-05 17:59:50.0,2021-05-05 23:21:15.0
31180,117,1,13670,104,ACT,2021-05-05 17:59:50.0,2021-05-05 23:21:15.0
31182,73,1,13672,101,ACT,2021-05-05 17:59:55.0,2021-05-05 23:21:15.0
31182,155,1,13672,26,ACT,2021-05-05 17:59:55.0,2021-05-05 23:21:15.0
31183,61,1,13678,48,ACT,2021-05-05 18:00:00.0,2021-05-05 23:21:15.0
31183,73,1,13678,101,ACT,2021-05-05 18:00:00.0,2021-05-05 23:21:15.0
31186,73,1,13675,101,ACT,2021-05-05 18:00:05.0,2021-05-05 23:21:15.0
31186,155,1,13675,26,ACT,2021-05-05 18:00:05.0,2021-05-05 23:21:15.0
31188,61,1,13677,48,ACT,2021-05-05 18:00:15.0,2021-05-05 23:21:15.0
31188,73,1,13677,101,ACT,2021-05-05 18:00:15.0,2021-05-05 23:21:15.0
31191,61,1,13673,48,ACT,2021-05-05 18:00:22.0,2021-05-05 23:21:15.0
31191,73,1,13673,101,ACT,2021-05-05 18:00:22.0,2021-05-05 23:21:15.0
31192,61,1,13674,48,ACT,2021-05-05 18:00:30.0,2021-05-05 23:21:15.0
31192,73,1,13674,101,ACT,2021-05-05 18:00:30.0,2021-05-05 23:21:15.0
31195,73,1,13676,101,ACT,2021-05-05 18:00:39.0,2021-05-05 23:21:15.0
31195,99,1,13676,55,ACT,2021-05-05 18:00:39.0,2021-05-05 23:21:15.0
31149,35,1,13671,60,ACT,2021-05-05 18:01:21.0,2021-05-05 23:21:15.0
31149,90,1,13671,73,ACT,2021-05-05 18:01:21.0,2021-05-05 23:21:15.0
31152,45,1,13663,47,ACT,2021-05-05 18:01:26.0,2021-05-05 23:21:15.0
31152,117,1,13663,104,ACT,2021-05-05 18:01:26.0,2021-05-05 23:21:15.0
31155,45,1,13661,47,ACT,2021-05-05 18:01:31.0,2021-05-05 23:21:15.0
31155,117,1,13661,104,ACT,2021-05-05 18:01:31.0,2021-05-05 23:21:15.0
31158,45,1,13658,47,ACT,2021-05-05 18:01:35.0,2021-05-05 23:21:15.0
31158,117,1,13658,104,ACT,2021-05-05 18:01:35.0,2021-05-05 23:21:15.0
31159,45,1,13662,47,ACT,2021-05-05 18:01:40.0,2021-05-05 23:21:15.0
31159,117,1,13662,104,ACT,2021-05-05 18:01:40.0,2021-05-05 23:21:15.0
31162,45,1,13659,47,ACT,2021-05-05 18:01:44.0,2021-05-05 23:21:15.0
31162,117,1,13659,104,ACT,2021-05-05 18:01:44.0,2021-05-05 23:21:15.0
31164,45,1,13664,47,ACT,2021-05-05 18:01:49.0,2021-05-05 23:21:15.0
31164,117,1,13664,104,ACT,2021-05-05 18:01:49.0,2021-05-05 23:21:15.0
31165,45,1,13665,47,ACT,2021-05-05 18:01:54.0,2021-05-05 23:21:15.0
31165,117,1,13665,104,ACT,2021-05-05 18:01:54.0,2021-05-05 23:21:15.0
31167,45,1,13669,47,ACT,2021-05-05 18:02:00.0,2021-05-05 23:21:15.0
31167,117,1,13669,104,ACT,2021-05-05 18:02:00.0,2021-05-05 23:21:15.0
31170,45,1,13667,47,ACT,2021-05-05 18:02:05.0,2021-05-05 23:21:15.0
31170,117,1,13667,104,ACT,2021-05-05 18:02:05.0,2021-05-05 23:21:15.0
31200,79,1,13684,100,ACT,2021-05-06 08:11:13.0,2021-05-06 11:21:14.0
31200,146,1,13684,45,ACT,2021-05-06 08:11:13.0,2021-05-06 11:21:14.0
31200,149,1,13684,76,ACT,2021-05-06 08:11:13.0,2021-05-06 11:21:15.0
31201,73,1,13691,101,ACT,2021-05-07 07:44:48.0,2021-05-07 11:21:15.0
31201,94,1,13691,93,ACT,2021-05-07 07:44:48.0,2021-05-07 11:21:15.0
31206,40,1,13692,70,ACT,2021-05-07 07:45:01.0,2021-05-07 11:21:15.0
31206,71,1,13692,41,ACT,2021-05-07 07:45:01.0,2021-05-07 11:21:15.0
31206,86,1,13692,80,ACT,2021-05-07 07:45:01.0,2021-05-07 11:21:15.0
31209,40,1,13689,70,ACT,2021-05-07 07:45:05.0,2021-05-07 11:21:15.0
31209,41,1,13689,40,ACT,2021-05-07 07:45:05.0,2021-05-07 11:21:15.0
31209,71,1,13689,41,ACT,2021-05-07 07:45:05.0,2021-05-07 11:21:15.0
