content_publishing_house_brid.content_id,content_publishing_house_brid.publishing_house_id,content_publishing_house_brid.content_type_key,content_publishing_house_brid.status
31831,59,1,1
31833,40,1,1
31833,826,1,1
31833,828,1,1
31836,40,1,1
31836,59,1,1
31837,40,1,1
31837,789,1,1
31837,790,1,1
31839,40,1,1
31839,690,1,1
31839,691,1,1
31840,40,1,1
31840,604,1,1
31840,607,1,1
31842,40,1,1
31842,59,1,1
31845,40,1,1
31845,59,1,1
31848,40,1,1
31848,59,1,1
31849,40,1,1
31849,369,1,1
31851,40,1,1
31851,369,1,1
31854,40,1,1
31854,369,1,1
31855,40,1,1
31855,369,1,1
31858,40,1,1
31858,369,1,1
31861,40,1,1
31861,369,1,1
31863,40,1,1
31863,369,1,1
31864,40,1,1
31864,59,1,1
31950,40,1,1
31950,780,1,1
31950,783,1,1
31951,40,1,1
31951,762,1,1
31953,40,1,1
31953,361,1,1
31956,40,1,1
31956,407,1,1
31957,40,1,1
31957,59,1,1
31960,40,1,1
31960,817,1,1
31960,822,1,1
31963,40,1,1
31963,579,1,1
31963,582,1,1
31966,40,1,1
31966,175,1,1
31968,40,1,1
31968,59,1,1
31971,40,1,1
31971,59,1,1
31972,40,1,1
31972,59,1,1
31975,40,1,1
31975,417,1,1
31977,40,1,1
31977,808,1,1
31977,811,1,1
31980,40,1,1
31980,624,1,1
31981,40,1,1
31981,59,1,1
31983,40,1,1
31983,829,1,1
31983,832,1,1
31986,40,1,1
31986,387,1,1
31989,40,1,1
31989,401,1,1
31990,40,1,1
31990,835,1,1
31992,40,1,1
31992,838,1,1
31993,40,1,1
31993,216,1,1
31993,230,1,1
31995,40,1,1
31995,537,1,1
31998,40,1,1
31998,765,1,1
31998,768,1,1
32001,40,1,1
32001,622,1,1
32001,786,1,1
32004,40,1,1
32004,59,1,1
32007,40,1,1
32007,59,1,1
32008,40,1,1
32008,59,1,1
32010,40,1,1
32010,798,1,1
32010,801,1,1
32011,40,1,1
32011,242,1,1
32014,40,1,1
32014,604,1,1
32014,607,1,1
32016,40,1,1
32016,59,1,1
32019,40,1,1
32019,789,1,1
32019,790,1,1
32022,40,1,1
32022,690,1,1
32022,691,1,1
32023,40,1,1
32023,59,1,1
32025,40,1,1
32025,643,1,1
32025,646,1,1
32028,12,1,1
32028,40,1,1
32031,12,1,1
32031,40,1,1
32034,12,1,1
32034,40,1,1
32035,12,1,1
32035,40,1,1
32037,12,1,1
32037,40,1,1
32038,21,1,1
32038,40,1,1
32041,21,1,1
32041,40,1,1
32044,21,1,1
32044,40,1,1
32046,40,1,1
32046,369,1,1
32047,40,1,1
32047,369,1,1
32050,40,1,1
32050,369,1,1
32053,40,1,1
32053,369,1,1
32056,40,1,1
32056,369,1,1
32058,40,1,1
32058,369,1,1
32061,40,1,1
32061,369,1,1
32062,40,1,1
32062,361,1,1
32065,40,1,1
32065,407,1,1
32067,40,1,1
32067,817,1,1
32067,822,1,1
32070,40,1,1
32070,175,1,1
32071,40,1,1
32071,579,1,1
32071,582,1,1
32074,40,1,1
32074,826,1,1
32074,828,1,1
32077,40,1,1
32077,780,1,1
32077,783,1,1
32079,40,1,1
32079,417,1,1
32080,40,1,1
32080,808,1,1
32080,811,1,1
32082,40,1,1
32082,624,1,1
32083,40,1,1
32083,829,1,1
32083,832,1,1
32086,40,1,1
32086,387,1,1
32088,40,1,1
32088,838,1,1
32091,40,1,1
32091,537,1,1
32094,40,1,1
32094,216,1,1
32094,230,1,1
32095,40,1,1
32095,604,1,1
32095,607,1,1
32097,40,1,1
32097,622,1,1
32097,786,1,1
32098,40,1,1
32098,643,1,1
32098,646,1,1
32101,12,1,1
32101,40,1,1
32103,21,1,1
32103,40,1,1
32104,21,1,1
32104,40,1,1
32107,40,1,1
32107,789,1,1
32107,790,1,1
32110,12,1,1
32110,40,1,1
32112,40,1,1
32112,798,1,1
32112,801,1,1
32113,40,1,1
32113,835,1,1
32115,40,1,1
32115,387,1,1
32116,40,1,1
32116,401,1,1
32119,40,1,1
32119,690,1,1
32119,691,1,1
32122,40,1,1
32122,59,1,1
32124,40,1,1
32124,369,1,1
32127,40,1,1
32127,369,1,1
32130,40,1,1
32130,369,1,1
32131,40,1,1
32131,369,1,1
32133,40,1,1
32133,369,1,1
32134,40,1,1
32134,361,1,1
32136,40,1,1
32136,369,1,1
32139,40,1,1
32139,369,1,1
32142,40,1,1
32142,407,1,1
32145,12,1,1
32145,40,1,1
32148,40,1,1
32148,817,1,1
32148,822,1,1
32151,40,1,1
32151,175,1,1
32154,40,1,1
32154,826,1,1
32154,828,1,1
32155,40,1,1
32155,579,1,1
32155,582,1,1
32157,40,1,1
32157,242,1,1
32158,12,1,1
32158,40,1,1
32160,12,1,1
32160,40,1,1
32163,40,1,1
32163,417,1,1
32166,40,1,1
32166,537,1,1
32167,40,1,1
32167,808,1,1
32167,811,1,1
32169,40,1,1
32169,624,1,1
32172,40,1,1
32172,838,1,1
32175,40,1,1
32175,216,1,1
32175,230,1,1
32176,40,1,1
32176,604,1,1
32176,607,1,1
32179,12,1,1
32179,40,1,1
32182,21,1,1
32182,40,1,1
32185,21,1,1
32185,40,1,1
32188,40,1,1
32188,829,1,1
32188,832,1,1
32191,40,1,1
32191,622,1,1
32191,786,1,1
32193,12,1,1
32193,40,1,1
32196,12,1,1
32196,40,1,1
32197,40,1,1
32197,789,1,1
32197,790,1,1
32199,40,1,1
32199,780,1,1
32199,783,1,1
32202,14,1,1
32202,40,1,1
32203,40,1,1
32203,690,1,1
32203,691,1,1
32205,40,1,1
32205,798,1,1
32205,801,1,1
32206,40,1,1
32206,835,1,1
32208,40,1,1
32208,387,1,1
32209,40,1,1
32209,401,1,1
32211,40,1,1
32211,826,1,1
32211,828,1,1
32214,14,1,1
32214,40,1,1
32215,40,1,1
32215,369,1,1
32218,40,1,1
32218,369,1,1
32220,40,1,1
32220,369,1,1
32221,40,1,1
32221,369,1,1
32224,40,1,1
32224,369,1,1
32226,40,1,1
32226,369,1,1
32227,40,1,1
32227,369,1,1
32229,14,1,1
32229,40,1,1
32230,14,1,1
32230,40,1,1
32232,14,1,1
32232,40,1,1
32235,40,1,1
32235,407,1,1
32236,40,1,1
32236,361,1,1
32239,40,1,1
32239,762,1,1
32242,40,1,1
32242,817,1,1
32242,822,1,1
32245,40,1,1
32245,175,1,1
32248,40,1,1
32248,579,1,1
32248,582,1,1
32250,40,1,1
32250,537,1,1
32253,40,1,1
32253,604,1,1
32253,607,1,1
32254,40,1,1
32254,417,1,1
32257,40,1,1
32257,808,1,1
32257,811,1,1
32260,14,1,1
32260,40,1,1
32262,14,1,1
32262,40,1,1
32263,40,1,1
32263,643,1,1
32263,646,1,1
32265,40,1,1
32265,838,1,1
32268,40,1,1
32268,624,1,1
32269,14,1,1
32269,40,1,1
32271,40,1,1
32271,622,1,1
32271,786,1,1
32272,40,1,1
32272,242,1,1
32274,40,1,1
32274,829,1,1
32274,832,1,1
32277,14,1,1
32277,40,1,1
32278,14,1,1
32278,40,1,1
32280,14,1,1
32280,40,1,1
32283,14,1,1
32283,40,1,1
32286,21,1,1
32286,40,1,1
32289,21,1,1
32289,40,1,1
32292,40,1,1
32292,849,1,1
32293,40,1,1
32293,780,1,1
32293,783,1,1
32295,40,1,1
32295,789,1,1
32295,790,1,1
32298,40,1,1
32298,826,1,1
32298,828,1,1
32299,40,1,1
32299,849,1,1
32301,21,1,1
32301,40,1,1
32304,40,1,1
32304,798,1,1
32304,801,1,1
32307,40,1,1
32307,835,1,1
32310,40,1,1
32310,387,1,1
32313,40,1,1
32313,401,1,1
32316,40,1,1
32316,690,1,1
32316,691,1,1
32319,40,1,1
32319,369,1,1
32320,40,1,1
32320,369,1,1
32323,40,1,1
32323,369,1,1
32326,40,1,1
32326,369,1,1
32328,40,1,1
32328,369,1,1
32329,40,1,1
32329,369,1,1
32331,40,1,1
32331,369,1,1
32334,12,1,1
32334,40,1,1
32337,12,1,1
32337,40,1,1
32338,12,1,1
32338,40,1,1
32341,12,1,1
32341,40,1,1
32343,40,1,1
32343,808,1,1
32343,811,1,1
32344,40,1,1
32344,417,1,1
32347,21,1,1
32347,40,1,1
32350,40,1,1
32350,537,1,1
32353,40,1,1
32353,175,1,1
32356,40,1,1
32356,579,1,1
32356,582,1,1
32359,40,1,1
32359,817,1,1
32359,822,1,1
32361,40,1,1
32361,361,1,1
32364,40,1,1
32364,407,1,1
32365,40,1,1
32365,604,1,1
32365,607,1,1
32367,40,1,1
32367,762,1,1
32368,40,1,1
32368,624,1,1
32371,40,1,1
32371,838,1,1
32373,40,1,1
32373,622,1,1
32373,786,1,1
32374,40,1,1
32374,829,1,1
32374,832,1,1
32376,12,1,1
32376,40,1,1
32379,12,1,1
32379,40,1,1
32382,12,1,1
32382,40,1,1
32385,40,1,1
32385,780,1,1
32385,783,1,1
32388,40,1,1
32388,789,1,1
32388,790,1,1
32391,40,1,1
32391,643,1,1
32391,646,1,1
32394,12,1,1
32394,40,1,1
32397,40,1,1
32397,835,1,1
32398,40,1,1
32398,387,1,1
32401,40,1,1
32401,401,1,1
32403,40,1,1
32403,850,1,1
32406,40,1,1
32406,369,1,1
32407,40,1,1
32407,369,1,1
32409,40,1,1
32409,369,1,1
32412,40,1,1
32412,369,1,1
32413,40,1,1
32413,369,1,1
32416,40,1,1
32416,369,1,1
32419,40,1,1
32419,369,1,1
32421,12,1,1
32421,40,1,1
32422,12,1,1
32422,40,1,1
32424,21,1,1
32424,40,1,1
32427,21,1,1
32427,40,1,1
32430,40,1,1
32430,826,1,1
32430,828,1,1
32433,40,1,1
32433,853,1,1
32434,40,1,1
32434,817,1,1
32434,822,1,1
32437,40,1,1
32437,175,1,1
32439,40,1,1
32439,361,1,1
32440,40,1,1
32440,604,1,1
32440,607,1,1
32442,40,1,1
32442,407,1,1
32445,40,1,1
32445,242,1,1
32448,40,1,1
32448,579,1,1
32448,582,1,1
32451,40,1,1
32451,537,1,1
32454,40,1,1
32454,808,1,1
32454,811,1,1
32457,12,1,1
32457,40,1,1
32460,40,1,1
32460,829,1,1
32460,832,1,1
32461,40,1,1
32461,387,1,1
32463,40,1,1
32463,401,1,1
32464,40,1,1
32464,478,1,1
32466,12,1,1
32466,40,1,1
32467,40,1,1
32467,624,1,1
32469,40,1,1
32469,838,1,1
32472,21,1,1
32472,40,1,1
32475,12,1,1
32475,40,1,1
32476,21,1,1
32476,40,1,1
32479,40,1,1
32479,622,1,1
32479,786,1,1
32481,40,1,1
32481,643,1,1
32481,646,1,1
32482,21,1,1
32482,40,1,1
32484,40,1,1
32484,789,1,1
32484,790,1,1
32487,40,1,1
32488,21,1,1
32488,40,1,1
32491,21,1,1
32491,40,1,1
32494,40,1,1
32494,780,1,1
32494,783,1,1
32497,12,1,1
32497,40,1,1
32500,12,1,1
32500,40,1,1
32503,12,1,1
32503,40,1,1
32505,12,1,1
32505,40,1,1
32508,21,1,1
32508,40,1,1
32511,12,1,1
32511,40,1,1
32514,40,1,1
32514,850,1,1
32515,40,1,1
32515,604,1,1
32515,607,1,1
32518,40,1,1
32518,826,1,1
32518,828,1,1
32520,40,1,1
32520,175,1,1
32521,40,1,1
32521,582,1,1
32523,40,1,1
32523,835,1,1
32524,12,1,1
32524,40,1,1
32526,40,1,1
32526,817,1,1
32526,822,1,1
32527,40,1,1
32527,361,1,1
32529,40,1,1
32529,369,1,1
32530,40,1,1
32530,369,1,1
32532,40,1,1
32532,369,1,1
32533,40,1,1
32533,369,1,1
32535,40,1,1
32535,369,1,1
32538,40,1,1
32538,369,1,1
32541,40,1,1
32541,369,1,1
32544,40,1,1
32544,643,1,1
32544,646,1,1
32547,40,1,1
32547,675,1,1
32550,12,1,1
32550,40,1,1
32551,12,1,1
32551,40,1,1
32554,12,1,1
32554,40,1,1
32556,40,1,1
32556,407,1,1
32559,40,1,1
32559,537,1,1
32562,40,1,1
32562,808,1,1
32562,811,1,1
32565,40,1,1
32565,829,1,1
32565,832,1,1
32566,40,1,1
32566,401,1,1
32569,40,1,1
32569,838,1,1
32571,40,1,1
32571,624,1,1
32574,12,1,1
32574,40,1,1
32577,40,1,1
32577,622,1,1
32577,786,1,1
32578,12,1,1
32578,40,1,1
32580,40,1,1
32580,242,1,1
32583,40,1,1
32583,789,1,1
32583,790,1,1
32586,40,1,1
32586,604,1,1
32586,607,1,1
32589,12,1,1
32589,40,1,1
32592,40,1,1
32592,835,1,1
32593,21,1,1
32593,40,1,1
32596,40,1,1
32596,850,1,1
32599,40,1,1
32599,780,1,1
32599,783,1,1
32601,40,1,1
32601,59,1,1
32604,40,1,1
32604,175,1,1
32607,40,1,1
32607,59,1,1
32608,12,1,1
32608,40,1,1
32610,12,1,1
32610,40,1,1
32613,40,1,1
32613,369,1,1
32616,40,1,1
32616,369,1,1
32619,40,1,1
32619,369,1,1
32620,40,1,1
32620,369,1,1
32623,40,1,1
32623,369,1,1
32625,40,1,1
32625,369,1,1
32628,40,1,1
32628,369,1,1
32631,40,1,1
32631,826,1,1
32631,828,1,1
32634,40,1,1
32634,407,1,1
32635,40,1,1
32635,361,1,1
32638,40,1,1
32638,59,1,1
32641,40,1,1
32641,817,1,1
32641,822,1,1
32643,40,1,1
32643,808,1,1
32643,811,1,1
32644,40,1,1
32644,537,1,1
32647,40,1,1
32647,675,1,1
32650,12,1,1
32650,40,1,1
32653,40,1,1
32653,829,1,1
32653,832,1,1
32655,40,1,1
32655,401,1,1
32656,40,1,1
32656,762,1,1
32659,40,1,1
32659,624,1,1
32662,40,1,1
32662,838,1,1
32665,40,1,1
32665,643,1,1
32665,646,1,1
32667,40,1,1
32667,604,1,1
32668,12,1,1
32668,40,1,1
32670,40,1,1
32670,622,1,1
32670,786,1,1
32673,40,1,1
32673,789,1,1
32673,790,1,1
32676,21,1,1
32676,40,1,1
32679,21,1,1
32679,40,1,1
32680,21,1,1
32680,40,1,1
32682,40,1,1
32682,826,1,1
32682,828,1,1
32685,40,1,1
32685,780,1,1
32685,783,1,1
32686,40,1,1
32686,835,1,1
32689,40,1,1
32689,850,1,1
32691,40,1,1
32691,369,1,1
32694,40,1,1
32694,369,1,1
32697,40,1,1
32697,369,1,1
32698,40,1,1
32698,369,1,1
32700,40,1,1
32700,369,1,1
32703,40,1,1
32703,369,1,1
32706,40,1,1
32706,369,1,1
32709,40,1,1
32709,817,1,1
32709,822,1,1
32712,40,1,1
32712,361,1,1
32715,40,1,1
32715,407,1,1
32716,40,1,1
32716,175,1,1
32718,40,1,1
32718,242,1,1
32721,40,1,1
32721,861,1,1
32721,862,1,1
32724,40,1,1
32724,537,1,1
32727,40,1,1
32727,675,1,1
32730,40,1,1
32730,808,1,1
32730,811,1,1
32731,40,1,1
32731,829,1,1
32731,832,1,1
32733,40,1,1
32733,401,1,1
32734,40,1,1
32734,624,1,1
32736,40,1,1
32736,838,1,1
32737,40,1,1
32737,865,1,1
32739,40,1,1
32739,604,1,1
32739,607,1,1
32740,40,1,1
32740,622,1,1
32740,786,1,1
32742,40,1,1
32742,762,1,1
32743,14,1,1
32743,40,1,1
32746,40,1,1
32746,643,1,1
32746,646,1,1
32748,40,1,1
32748,835,1,1
32751,14,1,1
32751,40,1,1
32754,14,1,1
32754,40,1,1
32755,40,1,1
32755,780,1,1
32755,783,1,1
32757,40,1,1
32757,850,1,1
32758,40,1,1
32758,407,1,1
32761,14,1,1
32761,40,1,1
32763,40,1,1
32763,826,1,1
32763,828,1,1
32764,14,1,1
32764,40,1,1
32767,40,1,1
32767,369,1,1
32770,40,1,1
32770,369,1,1
32772,40,1,1
32772,369,1,1
32773,40,1,1
32773,369,1,1
32776,40,1,1
32776,369,1,1
32779,40,1,1
32779,369,1,1
32782,40,1,1
32782,369,1,1
32785,40,1,1
32785,361,1,1
32788,40,1,1
32788,817,1,1
32788,822,1,1
32791,40,1,1
32791,175,1,1
32794,14,1,1
32794,40,1,1
32796,14,1,1
32796,40,1,1
32799,40,1,1
32799,537,1,1
32800,40,1,1
32800,675,1,1
32802,40,1,1
32802,861,1,1
32802,862,1,1
32803,40,1,1
32803,808,1,1
32803,811,1,1
32805,40,1,1
32805,829,1,1
32805,832,1,1
32806,40,1,1
32806,401,1,1
32808,40,1,1
32808,604,1,1
32808,607,1,1
32809,40,1,1
32809,838,1,1
32812,40,1,1
32812,242,1,1
32814,40,1,1
32814,624,1,1
32815,40,1,1
32815,622,1,1
32815,786,1,1
32818,40,1,1
32818,407,1,1
32821,40,1,1
32821,826,1,1
32821,828,1,1
32824,14,1,1
32824,40,1,1
32827,14,1,1
32827,40,1,1
32829,14,1,1
32829,40,1,1
32832,14,1,1
32832,40,1,1
32833,40,1,1
32833,835,1,1
32835,40,1,1
32835,850,1,1
32838,40,1,1
32838,643,1,1
32838,646,1,1
32839,40,1,1
32839,369,1,1
32842,40,1,1
32842,369,1,1
32844,40,1,1
32844,369,1,1
32845,40,1,1
32845,369,1,1
32847,40,1,1
32847,369,1,1
32850,40,1,1
32850,369,1,1
32851,40,1,1
32851,369,1,1
32854,40,1,1
32854,361,1,1
32857,40,1,1
32857,604,1,1
32857,607,1,1
32860,40,1,1
32860,817,1,1
32860,822,1,1
32863,40,1,1
32863,175,1,1
32866,40,1,1
32866,780,1,1
32866,783,1,1
32868,40,1,1
32868,675,1,1
32869,40,1,1
32869,808,1,1
32869,811,1,1
32872,40,1,1
32872,478,1,1
32874,40,1,1
32874,829,1,1
32874,832,1,1
32877,40,1,1
32877,401,1,1
32878,40,1,1
32878,624,1,1
32880,40,1,1
32880,861,1,1
32880,862,1,1
32883,40,1,1
32883,838,1,1
32884,40,1,1
32884,407,1,1
32886,40,1,1
32886,622,1,1
32886,786,1,1
32889,14,1,1
32889,40,1,1
32890,40,1,1
32890,850,1,1
32893,40,1,1
32893,361,1,1
32895,40,1,1
32895,604,1,1
32895,607,1,1
32898,14,1,1
32898,40,1,1
32901,40,1,1
32901,675,1,1
32902,40,1,1
32902,826,1,1
32902,828,1,1
32904,40,1,1
32904,868,1,1
32904,871,1,1
32905,40,1,1
32905,780,1,1
32905,783,1,1
32908,14,1,1
32908,40,1,1
32911,40,1,1
32911,369,1,1
32913,40,1,1
32913,369,1,1
32914,40,1,1
32914,369,1,1
32917,40,1,1
32917,369,1,1
32920,40,1,1
32920,369,1,1
32922,40,1,1
32922,369,1,1
32925,40,1,1
32925,369,1,1
32928,40,1,1
32928,835,1,1
32931,40,1,1
32931,175,1,1
32934,40,1,1
32934,817,1,1
32934,822,1,1
32937,40,1,1
32937,242,1,1
32938,40,1,1
32938,808,1,1
32938,811,1,1
32941,40,1,1
32941,829,1,1
32941,832,1,1
32943,40,1,1
32943,401,1,1
32946,40,1,1
32946,873,1,1
32947,40,1,1
32947,873,1,1
32949,40,1,1
32949,873,1,1
32952,40,1,1
32952,838,1,1
32955,40,1,1
32955,407,1,1
32956,40,1,1
32956,624,1,1
32959,14,1,1
32959,40,1,1
32962,40,1,1
32962,622,1,1
32962,786,1,1
32964,40,1,1
32964,861,1,1
32964,862,1,1
32965,40,1,1
32965,675,1,1
32967,40,1,1
32967,826,1,1
32967,828,1,1
32968,40,1,1
32968,643,1,1
32968,646,1,1
32970,40,1,1
32970,762,1,1
32973,40,1,1
32973,835,1,1
32974,40,1,1
32974,59,1,1
32977,40,1,1
32977,604,1,1
32977,607,1,1
32979,40,1,1
32979,850,1,1
32982,40,1,1
32982,175,1,1
32983,40,1,1
32983,59,1,1
32986,40,1,1
32986,873,1,1
32989,40,1,1
32989,873,1,1
32991,40,1,1
32991,369,1,1
32992,40,1,1
32992,369,1,1
32994,40,1,1
32994,369,1,1
32995,40,1,1
32995,369,1,1
32997,40,1,1
32997,369,1,1
33003,40,1,1
33003,817,1,1
33003,822,1,1
33004,40,1,1
33004,361,1,1
33006,40,1,1
33006,868,1,1
33006,871,1,1
33009,40,1,1
33009,107,1,1
33010,40,1,1
33010,873,1,1
33012,40,1,1
33012,873,1,1
33015,40,1,1
33015,873,1,1
33018,40,1,1
33018,808,1,1
33018,811,1,1
33019,40,1,1
33019,829,1,1
33019,832,1,1
33022,40,1,1
33022,401,1,1
33024,40,1,1
33024,407,1,1
33025,40,1,1
33025,624,1,1
33027,40,1,1
33027,838,1,1
33028,40,1,1
33028,622,1,1
33028,786,1,1
33031,12,1,1
33031,40,1,1
33034,40,1,1
33034,604,1,1
33034,607,1,1
33036,40,1,1
33036,861,1,1
33036,862,1,1
33039,40,1,1
33039,675,1,1
33040,40,1,1
33040,873,1,1
33048,40,1,1
33048,59,1,1
33051,40,1,1
33051,835,1,1
33052,40,1,1
33052,850,1,1
33054,40,1,1
33054,873,1,1
33055,40,1,1
33055,873,1,1
33057,40,1,1
33057,873,1,1
33061,40,1,1
33061,873,1,1
32487,12,1,1
33000,40,1,1
33000,369,1,1
33001,40,1,1
33001,369,1,1
33043,40,1,1
33043,826,1,1
33043,828,1,1
33045,40,1,1
33045,868,1,1
33045,871,1,1
33058,40,1,1
33058,478,1,1
33063,40,1,1
33063,817,1,1
33063,822,1,1
33064,40,1,1
33064,369,1,1
33067,40,1,1
33067,369,1,1
33070,40,1,1
33070,369,1,1
33073,40,1,1
33073,369,1,1
33076,40,1,1
33076,369,1,1
33078,40,1,1
33078,369,1,1
33081,40,1,1
33081,369,1,1
33082,40,1,1
33082,361,1,1
33084,40,1,1
33084,407,1,1
33087,40,1,1
33087,808,1,1
33087,811,1,1
33088,40,1,1
33088,175,1,1
33091,40,1,1
33091,643,1,1
33091,646,1,1
33093,40,1,1
33093,762,1,1
33096,40,1,1
33096,873,1,1
33099,40,1,1
33099,873,1,1
33102,40,1,1
33102,624,1,1
33103,40,1,1
33103,838,1,1
33105,12,1,1
33105,40,1,1
33106,12,1,1
33106,40,1,1
33108,40,1,1
33108,829,1,1
33108,832,1,1
33109,40,1,1
33109,401,1,1
33111,40,1,1
33111,873,1,1
33114,40,1,1
33114,873,1,1
33117,40,1,1
33117,622,1,1
33117,786,1,1
33120,40,1,1
33120,604,1,1
33120,607,1,1
33121,12,1,1
33121,40,1,1
33124,40,1,1
33124,873,1,1
33126,40,1,1
33126,675,1,1
33131,14,1,1
33131,40,1,1
33134,40,1,1
33134,835,1,1
33137,40,1,1
33137,873,1,1
33140,40,1,1
33140,873,1,1
33143,40,1,1
33143,850,1,1
33146,40,1,1
33146,861,1,1
33146,862,1,1
33149,40,1,1
33149,873,1,1
33152,40,1,1
33152,873,1,1
33155,40,1,1
33155,369,1,1
33158,40,1,1
33158,369,1,1
33161,40,1,1
33161,369,1,1
33164,40,1,1
33164,369,1,1
33167,40,1,1
33167,369,1,1
33170,40,1,1
33170,369,1,1
33173,40,1,1
33173,369,1,1
33176,40,1,1
33176,643,1,1
33176,646,1,1
33179,40,1,1
33179,826,1,1
33179,828,1,1
33182,40,1,1
33182,868,1,1
33182,871,1,1
33185,40,1,1
33185,361,1,1
33188,40,1,1
33188,407,1,1
33191,40,1,1
33191,817,1,1
33191,822,1,1
33194,40,1,1
33194,175,1,1
33197,40,1,1
33197,808,1,1
33197,811,1,1
33200,14,1,1
33200,40,1,1
33203,40,1,1
33203,604,1,1
33203,607,1,1
33206,40,1,1
33206,624,1,1
33209,40,1,1
33209,838,1,1
33212,40,1,1
33212,829,1,1
33212,832,1,1
33215,40,1,1
33215,401,1,1
33218,14,1,1
33218,40,1,1
33221,14,1,1
33221,40,1,1
33224,40,1,1
33224,622,1,1
33224,786,1,1
33227,40,1,1
33227,861,1,1
33227,862,1,1
33230,40,1,1
33230,175,1,1
33233,40,1,1
33233,675,1,1
33236,14,1,1
33236,40,1,1
33239,40,1,1
33239,407,1,1
33242,40,1,1
33242,850,1,1
33245,40,1,1
33245,881,1,1
33248,40,1,1
33248,643,1,1
33248,646,1,1
33251,40,1,1
33251,361,1,1
33254,14,1,1
33254,40,1,1
33257,40,1,1
33257,369,1,1
33260,40,1,1
33260,369,1,1
33263,40,1,1
33263,369,1,1
33266,40,1,1
33266,369,1,1
33269,40,1,1
33269,369,1,1
33272,40,1,1
33272,369,1,1
33275,40,1,1
33275,369,1,1
33278,40,1,1
33278,675,1,1
33281,40,1,1
33281,817,1,1
33281,822,1,1
33284,40,1,1
33284,826,1,1
33284,828,1,1
33287,40,1,1
33287,868,1,1
33287,871,1,1
33290,40,1,1
33290,604,1,1
33290,607,1,1
33293,14,1,1
33293,40,1,1
33296,14,1,1
33296,40,1,1
33299,14,1,1
33299,40,1,1
33302,40,1,1
33302,808,1,1
33302,811,1,1
33305,40,1,1
33305,835,1,1
33308,40,1,1
33308,838,1,1
33311,40,1,1
33311,624,1,1
33314,14,1,1
33314,40,1,1
33317,40,1,1
33317,401,1,1
33320,40,1,1
33320,829,1,1
33320,832,1,1
33323,40,1,1
33323,890,1,1
33326,14,1,1
33326,40,1,1
33329,14,1,1
33329,40,1,1
33332,40,1,1
33332,826,1,1
33332,828,1,1
33335,40,1,1
33335,887,1,1
33338,40,1,1
33338,175,1,1
33341,40,1,1
33341,861,1,1
33341,862,1,1
33344,40,1,1
33344,407,1,1
33347,14,1,1
33347,40,1,1
33350,14,1,1
33350,40,1,1
33353,40,1,1
33353,59,1,1
33356,40,1,1
33356,881,1,1
33359,40,1,1
33359,850,1,1
33362,40,1,1
33362,762,1,1
33365,14,1,1
33365,40,1,1
33368,40,1,1
33368,868,1,1
33368,871,1,1
33371,40,1,1
33371,369,1,1
33374,40,1,1
33374,369,1,1
33377,40,1,1
33377,369,1,1
33380,40,1,1
33380,369,1,1
33383,40,1,1
33383,369,1,1
33386,40,1,1
33386,369,1,1
33389,40,1,1
33389,369,1,1
33392,40,1,1
33392,643,1,1
33392,646,1,1
33395,14,1,1
33395,40,1,1
33398,40,1,1
33398,478,1,1
33401,40,1,1
33401,604,1,1
33401,607,1,1
33404,40,1,1
33404,361,1,1
33407,40,1,1
33407,675,1,1
33407,878,1,1
33410,40,1,1
33410,817,1,1
33410,822,1,1
33413,14,1,1
33413,40,1,1
33416,40,1,1
33416,835,1,1
33419,40,1,1
33419,808,1,1
33419,811,1,1
33422,40,1,1
33422,59,1,1
33425,40,1,1
33425,624,1,1
33428,40,1,1
33428,838,1,1
33431,40,1,1
33431,59,1,1
33434,40,1,1
33434,829,1,1
33434,832,1,1
33437,40,1,1
33437,401,1,1
33440,40,1,1
33440,893,1,1
33443,40,1,1
33443,407,1,1
33446,40,1,1
33446,861,1,1
33446,862,1,1
33449,40,1,1
33449,887,1,1
33452,14,1,1
33452,40,1,1
33455,14,1,1
33455,40,1,1
33458,40,1,1
33458,175,1,1
33461,14,1,1
33461,40,1,1
33464,40,1,1
33464,868,1,1
33464,871,1,1
33467,12,1,1
33467,40,1,1
33470,12,1,1
33470,40,1,1
33473,40,1,1
33473,881,1,1
33476,40,1,1
33476,850,1,1
33479,14,1,1
33479,40,1,1
33482,40,1,1
33482,369,1,1
33485,40,1,1
33485,369,1,1
33488,40,1,1
33488,369,1,1
33491,40,1,1
33491,369,1,1
33494,40,1,1
33494,369,1,1
33497,40,1,1
33497,369,1,1
33500,40,1,1
33500,369,1,1
33503,40,1,1
33503,361,1,1
33506,40,1,1
33506,604,1,1
33506,607,1,1
33509,40,1,1
33509,675,1,1
33509,878,1,1
33512,40,1,1
33512,817,1,1
33512,822,1,1
33515,40,1,1
33515,826,1,1
33515,828,1,1
33518,40,1,1
33518,808,1,1
33518,811,1,1
33521,40,1,1
33521,835,1,1
33524,14,1,1
33524,40,1,1
33527,40,1,1
33527,407,1,1
33530,40,1,1
33530,643,1,1
33530,646,1,1
33533,40,1,1
33533,624,1,1
33536,40,1,1
33536,861,1,1
33536,862,1,1
33539,40,1,1
33539,838,1,1
33542,40,1,1
33542,401,1,1
33545,40,1,1
33545,829,1,1
33545,832,1,1
33548,14,1,1
33548,40,1,1
33551,14,1,1
33551,40,1,1
33554,40,1,1
