publishing_house_dim.publishing_house_key,publishing_house_dim.publishing_house_id,publishing_house_dim.publishing_house_name,publishing_house_dim.publishing_house_addr,publishing_house_dim.publishing_house_website,publishing_house_dim.ordering,publishing_house_dim.status,publishing_house_dim.created_time,publishing_house_dim.created_by,publishing_house_dim.updated_time,publishing_house_dim.updated_by,publishing_house_dim.cmc_id,publishing_house_dim.valid_from,publishing_house_dim.valid_to,publishing_house_dim.version,publishing_house_dim.current,publishing_house_dim.last_mofidied
26,68,Diệp Hà,N/A,N/A,0,ACT,2016-04-29 16:17:16.0,214,2018-11-02 09:27:16.0,214,68,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
27,69,Tân Việt,N/A,N/A,0,ACT,2016-05-17 16:23:38.0,214,2018-11-02 09:27:30.0,214,69,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
28,37,VLCC,N/A,N/A,0,ACT,2015-11-02 14:14:11.0,214,2018-11-02 09:49:46.0,214,37,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
29,75,Comicola,N/A,N/A,0,ACT,2016-06-20 10:08:17.0,214,2018-11-02 09:27:37.0,214,75,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
30,67,Đặng Thanh Vân,N/A,N/A,0,ACT,2016-04-04 18:46:34.0,214,2018-12-11 14:25:24.0,214,67,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
31,64,1980 Books,N/A,N/A,0,ACT,2016-06-22 08:13:56.0,214,2018-11-02 09:47:36.0,214,64,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
32,62,Cổ Nguyệt,N/A,N/A,0,ACT,2016-06-22 08:14:00.0,214,2018-11-02 09:47:32.0,214,62,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
33,81,Limbooks,N/A,N/A,0,ACT,2016-07-05 09:58:36.0,214,2018-11-02 09:27:50.0,214,81,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
34,78,Nguyễn Chu Nam Phương,N/A,N/A,0,ACT,2016-07-05 09:57:42.0,214,2018-11-02 09:27:44.0,214,78,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
35,87,Hàng hiệu,N/A,N/A,0,ACT,2016-07-07 13:45:03.0,214,2018-11-02 09:28:02.0,214,87,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
36,95,Nguồn Thế giới trẻ,N/A,N/A,0,ACT,2016-07-07 14:06:28.0,214,2018-11-02 09:29:29.0,214,95,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
37,72,Hoàng Minh Tường,N/A,N/A,0,ACT,2016-06-17 08:26:04.0,214,2018-11-02 09:22:59.0,214,72,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
38,84,Văn hóa doanh nhân,N/A,N/A,0,ACT,2016-07-07 13:42:32.0,214,2018-11-02 09:27:57.0,214,84,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
39,93,Style,N/A,N/A,0,ACT,2016-07-07 13:46:56.0,214,2018-11-02 09:29:32.0,214,93,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
40,90,Thể thao văn hóa,N/A,N/A,0,ACT,2016-07-07 13:45:19.0,214,2018-11-02 09:28:08.0,214,90,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
41,98,Văn Việt,N/A,N/A,0,ACT,2016-07-15 14:11:51.0,214,2018-11-02 09:28:39.0,214,98,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
42,107,Saigon Books,N/A,N/A,0,ACT,2017-04-11 09:04:52.0,214,2018-11-08 10:54:31.0,214,107,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-08 11:21:14.0
43,108,PandaBooks,N/A,N/A,0,ACT,2017-04-21 16:42:52.0,214,2018-11-02 09:30:13.0,214,108,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
44,111,Hân Như,N/A,N/A,0,ACT,2017-06-29 15:01:36.0,214,2018-11-02 09:30:19.0,214,111,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
45,118,Hoa Mộc Lan_FLC,N/A,N/A,0,ACT,2017-12-15 16:00:22.0,214,2018-11-02 09:31:30.0,214,118,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
46,123,Team Hoa Mộc Lan_FLC,N/A,N/A,0,ACT,2017-12-25 08:48:00.0,214,2018-06-21 15:28:40.0,208,123,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-06-21 23:24:23.0
47,117,Đói Team_FLC,N/A,N/A,0,ACT,2017-12-15 11:41:20.0,214,2018-11-02 09:31:27.0,214,117,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
48,126,Team Táo Đỏ ,N/A,N/A,0,INA,2017-12-29 09:43:26.0,276,2017-12-29 09:43:26.0,276,0,2000-01-01 00:00:00.0,2017-12-29 00:00:00.0,1,0,2018-02-01 08:59:20.0
49,126,Team Táo Đỏ ,N/A,N/A,0,DEL,2017-12-29 09:43:26.0,276,2017-12-29 09:49:25.0,276,0,2017-12-29 00:00:00.0,2200-01-01 00:00:00.0,2,1,2018-02-01 08:59:19.0
50,129,Mẹ Cherry_FLC,N/A,N/A,0,ACT,2018-01-31 16:34:21.0,214,2018-11-02 09:31:10.0,214,129,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
51,175,Bách luyện thành thần_百炼成神,N/A,N/A,0,ACT,2018-05-02 08:34:10.0,214,2018-12-20 14:54:32.0,214,175,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-20 23:21:15.0
52,172,Mộc Yên Team_FLC_Bách Luyện,N/A,N/A,0,ACT,2018-05-02 08:32:40.0,214,2018-11-02 09:47:17.0,214,172,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
53,176,Công tước_公爵,N/A,N/A,0,ACT,2018-05-15 08:53:44.0,214,2018-12-19 17:48:00.0,214,176,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
54,177,Nguyễn Việt Khoa,N/A,N/A,0,ACT,2018-06-19 15:09:39.0,214,2018-11-02 09:47:34.0,214,177,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
55,121,Táo Đỏ_FLC,N/A,N/A,0,ACT,2017-12-15 16:00:37.0,214,2018-11-02 09:30:58.0,214,121,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
56,166,Xinh đẹp_FLC,N/A,N/A,0,ACT,2018-03-28 14:59:40.0,214,2018-11-02 09:46:58.0,214,166,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
57,158,Thú Lạ Team_FLC,N/A,N/A,0,ACT,2018-03-20 08:36:24.0,214,2018-11-02 09:46:34.0,214,158,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
58,178,Phượng Kinh Thiên_凤惊天,N/A,N/A,0,ACT,2018-06-29 16:30:02.0,214,2018-12-19 17:47:06.0,214,178,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
59,181,Bánh Quy Bơ_FLC,N/A,N/A,0,ACT,2018-06-29 16:46:24.0,214,2018-11-02 09:49:40.0,214,181,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
60,183,Nhật ký cua trai_快穿攻略：女配有毒,N/A,N/A,0,ACT,2018-07-17 10:03:47.0,214,2018-12-19 17:53:13.0,214,183,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
61,101,Rosebooks,N/A,N/A,0,ACT,2016-09-15 08:51:30.0,214,2018-11-02 09:29:51.0,214,101,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
62,114,Trần Mai Hưởng,N/A,N/A,0,ACT,2017-07-11 10:39:45.0,214,2018-11-02 09:30:26.0,214,114,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
63,130,Phúc Minh,N/A,N/A,0,ACT,2018-02-26 09:34:19.0,214,2018-11-02 09:31:15.0,214,130,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
64,134,Chọc tức vợ yêu 2_隐婚100分：惹火娇妻嫁一送一,N/A,N/A,0,ACT,2018-03-16 09:10:37.0,214,2018-12-19 17:40:29.0,214,134,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
65,137,Boss Hung mãnh_Boss凶猛：老公，领证吧,N/A,N/A,0,ACT,2018-03-16 15:16:00.0,214,2018-12-19 17:38:27.0,214,137,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
66,140,Boss là nữ phụ_反派BOSS有毒,N/A,N/A,0,ACT,2018-03-16 15:16:19.0,214,2018-12-19 14:00:23.0,214,140,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
67,141,Dạo bước phồn hoa_覆手繁华,N/A,N/A,0,ACT,2018-03-16 15:16:31.0,214,2018-12-19 17:40:55.0,214,141,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
68,142,Hồ sơ bí ẩn_青叶灵异事务所,N/A,N/A,0,ACT,2018-03-16 15:16:40.0,214,2018-12-19 17:41:39.0,214,142,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
69,144,Ông xã cool ngầu_七公子③面瘫老公，早上好 + 恍若晨曦,N/A,N/A,0,ACT,2018-03-16 15:16:49.0,214,2018-12-19 17:42:11.0,214,144,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
70,145,Bẫy hôn nhân_婚途有坑：前妻有喜了,N/A,N/A,0,ACT,2018-03-16 15:17:27.0,214,2018-12-19 17:42:46.0,214,145,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
71,147,Kế hoạch theo đuổi vợ yêu_追妻攻略,N/A,N/A,0,ACT,2018-03-16 15:17:38.0,214,2018-12-19 17:43:19.0,214,147,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
72,149,Hệ thống livestream của nữ đế_女帝直播攻略,N/A,N/A,0,ACT,2018-03-16 15:17:48.0,214,2018-12-19 17:44:01.0,214,149,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
73,151,Nhật ký tiểu hoà thượng ở thành phố_都市呆萌录,N/A,N/A,0,ACT,2018-03-16 15:18:18.0,214,2018-12-19 17:44:26.0,214,151,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
74,153,Sinh con thời mạt thế_末世好孕,N/A,N/A,0,ACT,2018-03-16 15:18:30.0,214,2018-12-19 17:44:54.0,214,153,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
75,154,Nhất sinh nhất thế nhất tiểu hồng trần_一生一世笑红尘,N/A,N/A,0,ACT,2018-03-16 15:18:41.0,214,2018-12-19 17:45:24.0,214,154,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
76,155,Nàng dâu cực phẩm_纨绔拽媳,N/A,N/A,0,ACT,2018-03-16 15:18:50.0,214,2018-12-19 17:46:00.0,214,155,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
77,157,Xà vương quấn thân_蛇王缠身：老婆，生个蛋,N/A,N/A,0,ACT,2018-03-16 15:19:01.0,214,2018-12-19 17:46:37.0,214,157,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
78,131,Chọc tức vợ yêu 1,N/A,N/A,0,ACT,2018-03-16 09:10:21.0,214,2018-11-02 10:21:21.0,214,131,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
79,159,Người tìm xác_寻尸人,N/A,N/A,0,ACT,2018-03-20 08:36:55.0,214,2018-12-19 17:47:33.0,214,159,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
80,161,Nguyễn Hồng Hải,N/A,N/A,0,ACT,2018-03-28 11:38:02.0,214,2018-11-02 09:46:47.0,214,161,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
81,164,Mật ngọt hôn nhân_宠你上瘾：军爷的神秘娇妻,N/A,N/A,0,ACT,2018-03-28 14:58:40.0,214,2018-12-19 18:04:27.0,214,164,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
82,168,"Xin chào, người thừa kế_奈何清风知我意",N/A,N/A,0,ACT,2018-03-28 18:17:13.0,214,2018-12-19 17:48:36.0,214,168,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
83,171,Nhã Nam,N/A,N/A,0,ACT,2018-03-31 10:18:36.0,214,2018-11-02 09:47:08.0,214,171,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
84,184,Thư viện Thiên Đạo_天道图书馆,N/A,N/A,0,ACT,2018-08-06 17:26:16.0,214,2018-12-19 17:52:23.0,214,184,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
85,187,Thực tập sinh thần tượng_最佳恶毒女配,N/A,N/A,0,ACT,2018-08-20 10:21:20.0,214,2018-12-19 17:58:25.0,214,187,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
86,189,Nhóm 5CE_FLC_LCQT,N/A,N/A,0,ACT,2018-09-12 18:21:59.0,214,2020-02-04 10:13:24.0,214,189,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
87,192,Lấy chồng quyền thế_权门婚宠,N/A,N/A,0,ACT,2018-09-13 08:45:13.0,214,2018-12-19 17:57:19.0,214,192,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
88,194,Nhật ký sa lầy_小白花黑化记,N/A,N/A,0,ACT,2018-09-18 09:03:46.0,214,2018-12-19 17:58:52.0,214,194,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
89,197,Team dịch USA_FLC,N/A,N/A,0,ACT,2018-09-18 09:04:03.0,214,2018-11-02 09:50:18.0,214,197,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
90,203,Hoàn Cảnh Hội_FLC,N/A,N/A,0,ACT,2018-09-20 08:27:27.0,214,2018-11-02 09:50:34.0,214,203,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-02 11:21:15.0
91,200,Điền Viên Cẩm Tú_子萝的锦绣田缘,N/A,N/A,0,ACT,2018-09-20 08:27:12.0,214,2018-12-19 17:57:52.0,214,200,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
92,204,Nhật ký trưởng thành của Nữ Oa_女娲成长日记 ,N/A,N/A,0,ACT,2018-09-21 08:04:49.0,214,2018-12-19 17:55:06.0,214,204,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
93,207,Tình nhân đẳng cấp thế giới_世界级情人,N/A,N/A,0,ACT,2018-09-27 08:26:50.0,214,2018-12-20 07:49:04.0,214,207,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-20 11:21:15.0
94,209,Hàn Vũ Phi,N/A,N/A,0,ACT,2018-09-27 08:30:55.0,214,2018-11-08 09:54:02.0,214,209,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-08 11:21:14.0
95,212,Quân hôn chớp nhoáng_闪婚老公太抢手,N/A,N/A,0,ACT,2018-10-12 08:52:45.0,214,2018-12-19 17:56:23.0,214,212,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
96,214,Lầy Team_FLC,N/A,N/A,0,ACT,2018-10-12 08:52:59.0,214,2018-11-30 10:42:21.0,214,214,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-11-30 12:02:58.0
97,216,Cuồng thám_狂探,N/A,N/A,0,ACT,2018-10-18 01:07:50.0,214,2018-12-19 17:51:58.0,214,216,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
98,219,Tình đắng_暖爱之独家拥有,N/A,N/A,0,ACT,2018-10-24 09:01:01.0,214,2018-12-19 17:55:33.0,214,219,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2018-12-19 23:21:15.0
99,220,Mộc Yên Team_FLC_Nữ Oa,N/A,N/A,0,ACT,2018-10-30 08:35:50.0,214,2018-11-02 09:53:05.0,214,220,2000-01-01 00:00:00.0,2200-01-01 00:00:00.0,1,1,2021-09-17 20:34:54.0
